commit_url,name,commit_sha,tarball_url,zipball_url,
https://api.github.com/repos/golang/go/commits/3de6e96e4b8147f5267a2e8218a7c780b09a434f,go1.8rc1,3de6e96e4b8147f5267a2e8218a7c780b09a434f,https://api.github.com/repos/golang/go/tarball/go1.8rc1,https://api.github.com/repos/golang/go/zipball/go1.8rc1,
https://api.github.com/repos/golang/go/commits/9cd3c0662aa63eea8e7fae80f558fda9d646ba98,go1.8beta2,9cd3c0662aa63eea8e7fae80f558fda9d646ba98,https://api.github.com/repos/golang/go/tarball/go1.8beta2,https://api.github.com/repos/golang/go/zipball/go1.8beta2,
https://api.github.com/repos/golang/go/commits/41908a54530120b68a79e0fd22b5e709d33cced0,go1.8beta1,41908a54530120b68a79e0fd22b5e709d33cced0,https://api.github.com/repos/golang/go/tarball/go1.8beta1,https://api.github.com/repos/golang/go/zipball/go1.8beta1,
https://api.github.com/repos/golang/go/commits/753452fac6f6963b5a6e38a239b05362385a3842,go1.7.5,753452fac6f6963b5a6e38a239b05362385a3842,https://api.github.com/repos/golang/go/tarball/go1.7.5,https://api.github.com/repos/golang/go/zipball/go1.7.5,
https://api.github.com/repos/golang/go/commits/6b36535cf382bce845dd2d272276e7ba350b0c6b,go1.7.4,6b36535cf382bce845dd2d272276e7ba350b0c6b,https://api.github.com/repos/golang/go/tarball/go1.7.4,https://api.github.com/repos/golang/go/zipball/go1.7.4,
https://api.github.com/repos/golang/go/commits/2f6557233c5a5c311547144c34b4045640ff9f71,go1.7.3,2f6557233c5a5c311547144c34b4045640ff9f71,https://api.github.com/repos/golang/go/tarball/go1.7.3,https://api.github.com/repos/golang/go/zipball/go1.7.3,
https://api.github.com/repos/golang/go/commits/edecc650ec95ac1a96d2312980e18d959f89835e,go1.7.2,edecc650ec95ac1a96d2312980e18d959f89835e,https://api.github.com/repos/golang/go/tarball/go1.7.2,https://api.github.com/repos/golang/go/zipball/go1.7.2,
https://api.github.com/repos/golang/go/commits/f75aafdf56dd90eab75cfeac8cf69358f73ba171,go1.7.1,f75aafdf56dd90eab75cfeac8cf69358f73ba171,https://api.github.com/repos/golang/go/tarball/go1.7.1,https://api.github.com/repos/golang/go/zipball/go1.7.1,
https://api.github.com/repos/golang/go/commits/0d818588685976407c81c60d2fda289361cbc8ec,go1.7,0d818588685976407c81c60d2fda289361cbc8ec,https://api.github.com/repos/golang/go/tarball/go1.7,https://api.github.com/repos/golang/go/zipball/go1.7,
https://api.github.com/repos/golang/go/commits/1e933ed7c091bd8e077ffd123234af10a69e3978,go1.7rc6,1e933ed7c091bd8e077ffd123234af10a69e3978,https://api.github.com/repos/golang/go/tarball/go1.7rc6,https://api.github.com/repos/golang/go/zipball/go1.7rc6,
