created_at,number,review_comments_url,title,locked,merge_commit_sha,review_comment_url,statuses_url,html_url,comments_url,closed_at,state,patch_url,user_login,merged_at,url,commits_url,issue_url,user_htmlURL,diff_url,
2015-12-13T07:22:09Z,13597,https://api.github.com/repos/golang/go/pulls/13597/comments,Add a Delta() method to determine how many are waiting,True,77e285004ac486442fa3062af12e78f4def89e99,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/23569ef7ef8fd7d26ba68cf1dec5ed7c9893f3ea,https://github.com/golang/go/pull/13597,https://api.github.com/repos/golang/go/issues/13597/comments,2015-12-13T07:22:10Z,closed,https://github.com/golang/go/pull/13597.patch,purpleidea,None,https://api.github.com/repos/golang/go/pulls/13597,https://api.github.com/repos/golang/go/pulls/13597/commits,https://api.github.com/repos/golang/go/issues/13597,https://github.com/purpleidea,https://github.com/golang/go/pull/13597.diff,
2015-12-09T07:32:09Z,13545,https://api.github.com/repos/golang/go/pulls/13545/comments,Updated float.go for a typo in the comments,True,08ca7bbefde880451c5f100944af31ff371f3949,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/35f3a7bbdcd737b22a2dde55f01de1bcc47d0a05,https://github.com/golang/go/pull/13545,https://api.github.com/repos/golang/go/issues/13545/comments,2015-12-09T07:32:10Z,closed,https://github.com/golang/go/pull/13545.patch,asukakenji,None,https://api.github.com/repos/golang/go/pulls/13545,https://api.github.com/repos/golang/go/pulls/13545/commits,https://api.github.com/repos/golang/go/issues/13545,https://github.com/asukakenji,https://github.com/golang/go/pull/13545.diff,
2015-12-05T00:22:57Z,13490,https://api.github.com/repos/golang/go/pulls/13490/comments,Add `Remove` method to expvar,True,af343a13693fb0173473154cf7c218053a7879f3,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/5656ace76fef1dbe7b7005f21acac31833291cec,https://github.com/golang/go/pull/13490,https://api.github.com/repos/golang/go/issues/13490/comments,2015-12-05T00:22:57Z,closed,https://github.com/golang/go/pull/13490.patch,jacksontj,None,https://api.github.com/repos/golang/go/pulls/13490,https://api.github.com/repos/golang/go/pulls/13490/commits,https://api.github.com/repos/golang/go/issues/13490,https://github.com/jacksontj,https://github.com/golang/go/pull/13490.diff,
2015-12-05T00:19:50Z,13489,https://api.github.com/repos/golang/go/pulls/13489/comments,Add `Remove` method to expvar,True,3fc7803fa4cbb034bf11f345fb2ba2bc94c18ed2,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/e1506f1f8bf8cbb86719eb169d932ad22362c501,https://github.com/golang/go/pull/13489,https://api.github.com/repos/golang/go/issues/13489/comments,2015-12-05T00:19:50Z,closed,https://github.com/golang/go/pull/13489.patch,jacksontj,None,https://api.github.com/repos/golang/go/pulls/13489,https://api.github.com/repos/golang/go/pulls/13489/commits,https://api.github.com/repos/golang/go/issues/13489,https://github.com/jacksontj,https://github.com/golang/go/pull/13489.diff,
2015-11-21T19:04:07Z,13352,https://api.github.com/repos/golang/go/pulls/13352/comments,increase precision of satan function constant,True,0a2a8cda13e0fae874cdd2e9dbbe094b25f07b30,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/323483083a2dbd1f1236cd850378bdd66020f230,https://github.com/golang/go/pull/13352,https://api.github.com/repos/golang/go/issues/13352/comments,2015-11-21T19:04:07Z,closed,https://github.com/golang/go/pull/13352.patch,machado2,None,https://api.github.com/repos/golang/go/pulls/13352,https://api.github.com/repos/golang/go/pulls/13352/commits,https://api.github.com/repos/golang/go/issues/13352,https://github.com/machado2,https://github.com/golang/go/pull/13352.diff,
2015-11-03T10:30:31Z,13132,https://api.github.com/repos/golang/go/pulls/13132/comments,crypto/md5: uniform Write func,True,3c0b53a6cdefc9cc5bae76c7d511bac3fdd325aa,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/a2204476ec5a47aed010459c1826f4b611e5b9f3,https://github.com/golang/go/pull/13132,https://api.github.com/repos/golang/go/issues/13132/comments,2015-11-03T10:30:34Z,closed,https://github.com/golang/go/pull/13132.patch,zeil,None,https://api.github.com/repos/golang/go/pulls/13132,https://api.github.com/repos/golang/go/pulls/13132/commits,https://api.github.com/repos/golang/go/issues/13132,https://github.com/zeil,https://github.com/golang/go/pull/13132.diff,
2015-10-07T02:55:06Z,12858,https://api.github.com/repos/golang/go/pulls/12858/comments,Add new day duration.,True,dcf40cbbf0f48f9e1cb2579e427f953cca340d6d,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/a47801cd28e62fb1faeb479ea08d0e2c31339f96,https://github.com/golang/go/pull/12858,https://api.github.com/repos/golang/go/issues/12858/comments,2015-10-07T02:55:06Z,closed,https://github.com/golang/go/pull/12858.patch,alienchow,None,https://api.github.com/repos/golang/go/pulls/12858,https://api.github.com/repos/golang/go/pulls/12858/commits,https://api.github.com/repos/golang/go/issues/12858,https://github.com/alienchow,https://github.com/golang/go/pull/12858.diff,
2015-10-06T12:22:01Z,12850,https://api.github.com/repos/golang/go/pulls/12850/comments,Fix socket leak on failed connections,True,b19b72c25955c013150bc7a920719dd468b55eb0,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/02306135d5b45f66ee10157c66f7caea9c1e2b2f,https://github.com/golang/go/pull/12850,https://api.github.com/repos/golang/go/issues/12850/comments,2015-10-06T12:22:02Z,closed,https://github.com/golang/go/pull/12850.patch,eduardisimo203,None,https://api.github.com/repos/golang/go/pulls/12850,https://api.github.com/repos/golang/go/pulls/12850/commits,https://api.github.com/repos/golang/go/issues/12850,https://github.com/eduardisimo203,https://github.com/golang/go/pull/12850.diff,
2015-10-05T21:45:41Z,12845,https://api.github.com/repos/golang/go/pulls/12845/comments,Fix /bin/bash shebangs to /bin/sh,True,4a19279df2b8110a74fb6a9d64b43b229e9d5597,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/d76061cfc49b3764e3c44962debc6489a18e316d,https://github.com/golang/go/pull/12845,https://api.github.com/repos/golang/go/issues/12845/comments,2015-10-05T21:45:42Z,closed,https://github.com/golang/go/pull/12845.patch,AMDmi3,None,https://api.github.com/repos/golang/go/pulls/12845,https://api.github.com/repos/golang/go/pulls/12845/commits,https://api.github.com/repos/golang/go/issues/12845,https://github.com/AMDmi3,https://github.com/golang/go/pull/12845.diff,
2015-10-02T23:54:55Z,12825,https://api.github.com/repos/golang/go/pulls/12825/comments,Master,True,a3526a537197180ac2b82ab8110672259a95c1eb,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/9f6df6c9407eb9a7f2393d00d7442f414a4d7dfa,https://github.com/golang/go/pull/12825,https://api.github.com/repos/golang/go/issues/12825/comments,2015-10-02T23:54:55Z,closed,https://github.com/golang/go/pull/12825.patch,wikijoss,None,https://api.github.com/repos/golang/go/pulls/12825,https://api.github.com/repos/golang/go/pulls/12825/commits,https://api.github.com/repos/golang/go/issues/12825,https://github.com/wikijoss,https://github.com/golang/go/pull/12825.diff,
2015-10-02T23:51:51Z,12824,https://api.github.com/repos/golang/go/pulls/12824/comments,Master,True,bc73a270ff093bc5a4d4a8b0e1f68a4d0211d001,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/9f6df6c9407eb9a7f2393d00d7442f414a4d7dfa,https://github.com/golang/go/pull/12824,https://api.github.com/repos/golang/go/issues/12824/comments,2015-10-02T23:51:52Z,closed,https://github.com/golang/go/pull/12824.patch,wikijoss,None,https://api.github.com/repos/golang/go/pulls/12824,https://api.github.com/repos/golang/go/pulls/12824/commits,https://api.github.com/repos/golang/go/issues/12824,https://github.com/wikijoss,https://github.com/golang/go/pull/12824.diff,
2015-09-24T23:04:12Z,12744,https://api.github.com/repos/golang/go/pulls/12744/comments,Start asm work,True,033f2f5f094ce5d6e6ca6c37b3f927f261bf791e,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/bfaaf5362e5a3510574d0f976e1df0ae014de699,https://github.com/golang/go/pull/12744,https://api.github.com/repos/golang/go/issues/12744/comments,2015-09-24T23:04:12Z,closed,https://github.com/golang/go/pull/12744.patch,prattmic,None,https://api.github.com/repos/golang/go/pulls/12744,https://api.github.com/repos/golang/go/pulls/12744/commits,https://api.github.com/repos/golang/go/issues/12744,https://github.com/prattmic,https://github.com/golang/go/pull/12744.diff,
2015-09-24T05:20:49Z,12732,https://api.github.com/repos/golang/go/pulls/12732/comments,Support gitlab in "go get" import path,True,38fe6f29431f55fa1a8a9d4f8e87178ca83debcd,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/faae3af11861aa6828d4ac7815a1824adf67e4c6,https://github.com/golang/go/pull/12732,https://api.github.com/repos/golang/go/issues/12732/comments,2015-09-24T05:20:50Z,closed,https://github.com/golang/go/pull/12732.patch,yunkai,None,https://api.github.com/repos/golang/go/pulls/12732,https://api.github.com/repos/golang/go/pulls/12732/commits,https://api.github.com/repos/golang/go/issues/12732,https://github.com/yunkai,https://github.com/golang/go/pull/12732.diff,
2015-09-02T08:20:18Z,12447,https://api.github.com/repos/golang/go/pulls/12447/comments,Shemeless URLs support in net/http::Redirect(),True,7757d46bdb506bd762ab7af69ed25a6af58a5e08,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/a8265620621432b48a64faec062b1728b47157c2,https://github.com/golang/go/pull/12447,https://api.github.com/repos/golang/go/issues/12447/comments,2015-09-02T08:20:19Z,closed,https://github.com/golang/go/pull/12447.patch,honsiorovskyi,None,https://api.github.com/repos/golang/go/pulls/12447,https://api.github.com/repos/golang/go/pulls/12447/commits,https://api.github.com/repos/golang/go/issues/12447,https://github.com/honsiorovskyi,https://github.com/golang/go/pull/12447.diff,
2015-08-21T20:18:58Z,12264,https://api.github.com/repos/golang/go/pulls/12264/comments,encoding/asn1: Indefinite-length structured types and "ANY DEFINED BY",True,f109c4c059bba5ab336722c5646a220b78bd0962,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/c3859448eddb69de74f76851348a2eb7b9ff1632,https://github.com/golang/go/pull/12264,https://api.github.com/repos/golang/go/issues/12264/comments,2015-08-21T20:19:56Z,closed,https://github.com/golang/go/pull/12264.patch,dtbartle,None,https://api.github.com/repos/golang/go/pulls/12264,https://api.github.com/repos/golang/go/pulls/12264/commits,https://api.github.com/repos/golang/go/issues/12264,https://github.com/dtbartle,https://github.com/golang/go/pull/12264.diff,
2015-08-07T22:18:56Z,12072,https://api.github.com/repos/golang/go/pulls/12072/comments,all: typofix - https://github.com/vlajos/misspell_fixer,True,37e1ca9d0773ad7447715982cbaf96add5661f67,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/9be05b0df9a8c9509be7c79e8c19e35168ce65f7,https://github.com/golang/go/pull/12072,https://api.github.com/repos/golang/go/issues/12072/comments,2015-08-08T06:20:54Z,closed,https://github.com/golang/go/pull/12072.patch,vlajos,None,https://api.github.com/repos/golang/go/pulls/12072,https://api.github.com/repos/golang/go/pulls/12072/commits,https://api.github.com/repos/golang/go/issues/12072,https://github.com/vlajos,https://github.com/golang/go/pull/12072.diff,
2015-07-10T05:34:16Z,11649,https://api.github.com/repos/golang/go/pulls/11649/comments,net/http: Expose http server for ACME letsencrypt,True,None,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/1a30898568d34c8cbfee25edac386c1bdc05ea25,https://github.com/golang/go/pull/11649,https://api.github.com/repos/golang/go/issues/11649/comments,2015-07-10T05:43:20Z,closed,https://github.com/golang/go/pull/11649.patch,coolaj86,None,https://api.github.com/repos/golang/go/pulls/11649,https://api.github.com/repos/golang/go/pulls/11649/commits,https://api.github.com/repos/golang/go/issues/11649,https://github.com/coolaj86,https://github.com/golang/go/pull/11649.diff,
2015-06-01T16:17:58Z,11022,https://api.github.com/repos/golang/go/pulls/11022/comments,doc: slices section had extra words uneeded and confusing the sentence,True,18d2910785f25f5ee74d321e4be9b1fec191c3d4,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/38559b77fbc0ab4926f28628baec3ae9ab82614f,https://github.com/golang/go/pull/11022,https://api.github.com/repos/golang/go/issues/11022/comments,2015-06-01T16:21:30Z,closed,https://github.com/golang/go/pull/11022.patch,battlecow,None,https://api.github.com/repos/golang/go/pulls/11022,https://api.github.com/repos/golang/go/pulls/11022/commits,https://api.github.com/repos/golang/go/issues/11022,https://github.com/battlecow,https://github.com/golang/go/pull/11022.diff,
2015-05-28T08:50:23Z,10974,https://api.github.com/repos/golang/go/pulls/10974/comments,cmd/cgo: provides directly calling a c function without runtime thread pool involved.,True,404c350087e9747a824a092ba861ec7e2cbb8e5e,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/7520dba7a5e0dcca68001c68087a92b4746c2704,https://github.com/golang/go/pull/10974,https://api.github.com/repos/golang/go/issues/10974/comments,2015-05-28T12:30:26Z,closed,https://github.com/golang/go/pull/10974.patch,xiezhenye,None,https://api.github.com/repos/golang/go/pulls/10974,https://api.github.com/repos/golang/go/pulls/10974/commits,https://api.github.com/repos/golang/go/issues/10974,https://github.com/xiezhenye,https://github.com/golang/go/pull/10974.diff,
2015-05-26T22:50:35Z,10962,https://api.github.com/repos/golang/go/pulls/10962/comments,time: Update docstring for Format in format.go,True,21bcdf632b9e89dcede9281da460b0a44cb5f7a5,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/3682ecb51ab9d98c8a0b9bb292a1ed109d63cd61,https://github.com/golang/go/pull/10962,https://api.github.com/repos/golang/go/issues/10962/comments,2015-05-26T22:53:23Z,closed,https://github.com/golang/go/pull/10962.patch,AlexFinkel,None,https://api.github.com/repos/golang/go/pulls/10962,https://api.github.com/repos/golang/go/pulls/10962/commits,https://api.github.com/repos/golang/go/issues/10962,https://github.com/AlexFinkel,https://github.com/golang/go/pull/10962.diff,
2015-05-11T06:07:08Z,10777,https://api.github.com/repos/golang/go/pulls/10777/comments,run.bash: quoted subshells to prevent word splitting,True,8189cf48a3af9220a811d8d70d7d75dda50366b1,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/95c98d6d4b6093927d22d6df21053ef708e97871,https://github.com/golang/go/pull/10777,https://api.github.com/repos/golang/go/issues/10777/comments,2015-05-11T06:08:00Z,closed,https://github.com/golang/go/pull/10777.patch,adamar,None,https://api.github.com/repos/golang/go/pulls/10777,https://api.github.com/repos/golang/go/pulls/10777/commits,https://api.github.com/repos/golang/go/issues/10777,https://github.com/adamar,https://github.com/golang/go/pull/10777.diff,
2015-05-07T15:59:58Z,10744,https://api.github.com/repos/golang/go/pulls/10744/comments,doc: Update signature for File.Read to match code example,True,ac6b72065ab815374bd2c6d7c0d289b0fc99a0f4,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/1a0b853f897e7971826bec97f4a36df56315e3c5,https://github.com/golang/go/pull/10744,https://api.github.com/repos/golang/go/issues/10744/comments,2015-05-07T16:35:44Z,closed,https://github.com/golang/go/pull/10744.patch,brettcannon,None,https://api.github.com/repos/golang/go/pulls/10744,https://api.github.com/repos/golang/go/pulls/10744/commits,https://api.github.com/repos/golang/go/issues/10744,https://github.com/brettcannon,https://github.com/golang/go/pull/10744.diff,
2015-05-02T01:55:22Z,10665,https://api.github.com/repos/golang/go/pulls/10665/comments,net/url: Catch URL Parse error with port and no scheme,True,e00ae6db43b0fc1ab6089c537f50248aadcc0b72,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/d81ca604a43da084159e74e9f11785bc499e5aa9,https://github.com/golang/go/pull/10665,https://api.github.com/repos/golang/go/issues/10665/comments,2015-05-02T01:59:30Z,closed,https://github.com/golang/go/pull/10665.patch,grbritz,None,https://api.github.com/repos/golang/go/pulls/10665,https://api.github.com/repos/golang/go/pulls/10665/commits,https://api.github.com/repos/golang/go/issues/10665,https://github.com/grbritz,https://github.com/golang/go/pull/10665.diff,
2015-04-18T15:50:26Z,10498,https://api.github.com/repos/golang/go/pulls/10498/comments,database/sql: Updated some documentation for "prepare".,True,49e9f2978281cc362cb568d5247cf472ab199d34,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/194b7259cbd09d5d97059b1baf605b32f451d30f,https://github.com/golang/go/pull/10498,https://api.github.com/repos/golang/go/issues/10498/comments,2015-04-18T18:49:24Z,closed,https://github.com/golang/go/pull/10498.patch,dlochrie,None,https://api.github.com/repos/golang/go/pulls/10498,https://api.github.com/repos/golang/go/pulls/10498/commits,https://api.github.com/repos/golang/go/issues/10498,https://github.com/dlochrie,https://github.com/golang/go/pull/10498.diff,
2015-04-13T14:11:34Z,10434,https://api.github.com/repos/golang/go/pulls/10434/comments,net/http: Update Request documentation to include detail about Form population.,True,d14cab73162b49d789733f3a2ba7c46d6a963e30,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/fe12761590c297a7693f437d4c0c035a72fdf995,https://github.com/golang/go/pull/10434,https://api.github.com/repos/golang/go/issues/10434/comments,2015-04-13T17:57:52Z,closed,https://github.com/golang/go/pull/10434.patch,bobbytables,None,https://api.github.com/repos/golang/go/pulls/10434,https://api.github.com/repos/golang/go/pulls/10434/commits,https://api.github.com/repos/golang/go/issues/10434,https://github.com/bobbytables,https://github.com/golang/go/pull/10434.diff,
2015-04-06T04:31:15Z,10352,https://api.github.com/repos/golang/go/pulls/10352/comments,cmd/yacc: Use golint-preferred initialism in generated code.,True,d37b98e0aecc303fcd68aeac439d085aa8f4675b,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/eb1b1e2ca4c1982ec5a601bbf922f007339a47d2,https://github.com/golang/go/pull/10352,https://api.github.com/repos/golang/go/issues/10352/comments,2015-04-06T04:50:59Z,closed,https://github.com/golang/go/pull/10352.patch,jaqx0r,None,https://api.github.com/repos/golang/go/pulls/10352,https://api.github.com/repos/golang/go/pulls/10352/commits,https://api.github.com/repos/golang/go/issues/10352,https://github.com/jaqx0r,https://github.com/golang/go/pull/10352.diff,
2015-04-04T23:04:21Z,10349,https://api.github.com/repos/golang/go/pulls/10349/comments,net: Update comment on the `To4` function.,True,a00566fef79d0f019b98f8435831f0655d0b80ad,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/acc36f022449e4b15511d2e4ffa5cfbcffdabd8a,https://github.com/golang/go/pull/10349,https://api.github.com/repos/golang/go/issues/10349/comments,2015-04-04T23:08:26Z,closed,https://github.com/golang/go/pull/10349.patch,yawboakye,None,https://api.github.com/repos/golang/go/pulls/10349,https://api.github.com/repos/golang/go/pulls/10349/commits,https://api.github.com/repos/golang/go/issues/10349,https://github.com/yawboakye,https://github.com/golang/go/pull/10349.diff,
2015-04-03T07:37:26Z,10331,https://api.github.com/repos/golang/go/pulls/10331/comments,go/vcs: Removed directory check for vcs detection,True,a894d0658c3bd4eebbfdb3bb69908572f3a319fe,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/96f50a5250d4194c7589c29c2c17d79e1571984f,https://github.com/golang/go/pull/10331,https://api.github.com/repos/golang/go/issues/10331/comments,2015-04-03T07:53:29Z,closed,https://github.com/golang/go/pull/10331.patch,jpcummins,None,https://api.github.com/repos/golang/go/pulls/10331,https://api.github.com/repos/golang/go/pulls/10331/commits,https://api.github.com/repos/golang/go/issues/10331,https://github.com/jpcummins,https://github.com/golang/go/pull/10331.diff,
2015-03-08T16:59:03Z,10114,https://api.github.com/repos/golang/go/pulls/10114/comments,sort: Spelling mistake,True,b084247bcbd79ed10982bcd0792cd19371ac9e1b,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/2e0d271c21c690ff7c782fb2417ab64a405ddc5a,https://github.com/golang/go/pull/10114,https://api.github.com/repos/golang/go/issues/10114/comments,2015-03-08T17:19:42Z,closed,https://github.com/golang/go/pull/10114.patch,zg,None,https://api.github.com/repos/golang/go/pulls/10114,https://api.github.com/repos/golang/go/pulls/10114/commits,https://api.github.com/repos/golang/go/issues/10114,https://github.com/zg,https://github.com/golang/go/pull/10114.diff,
2015-03-04T21:01:16Z,10082,https://api.github.com/repos/golang/go/pulls/10082/comments,cmd/go: Update vcs.go,True,a83ebff88818a678e76ba6265fbad43d4a7cb114,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/c1d4eef71bd611d0ba2ddf4c2cc4a7468f4c36f4,https://github.com/golang/go/pull/10082,https://api.github.com/repos/golang/go/issues/10082/comments,2015-03-04T21:44:59Z,closed,https://github.com/golang/go/pull/10082.patch,orchid-hybrid,None,https://api.github.com/repos/golang/go/pulls/10082,https://api.github.com/repos/golang/go/pulls/10082/commits,https://api.github.com/repos/golang/go/issues/10082,https://github.com/orchid-hybrid,https://github.com/golang/go/pull/10082.diff,
2015-02-18T23:07:29Z,9925,https://api.github.com/repos/golang/go/pulls/9925/comments,math: Create sumto.go,True,8baabda07ad43d8dc0328bd1905636eb251a317a,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/9c30eb000ddbd60214fbab2ad5425dbf43f95abe,https://github.com/golang/go/pull/9925,https://api.github.com/repos/golang/go/issues/9925/comments,2015-02-18T23:10:06Z,closed,https://github.com/golang/go/pull/9925.patch,PlastecProfiles,None,https://api.github.com/repos/golang/go/pulls/9925,https://api.github.com/repos/golang/go/pulls/9925/commits,https://api.github.com/repos/golang/go/issues/9925,https://github.com/PlastecProfiles,https://github.com/golang/go/pull/9925.diff,
