,milestone_htmlURL,id,release_Date,title,repository_url,url,created_at,comments_url,html_url,user_login,state,release_Name,labels_url,user_htmlURL,events_url,locked,number,milestone_id,labels,closed_at,updated_at,
,https://github.com/atom/atom/milestone/2,10401111,2013-09-10T07:06:21Z,Visually indicate when an update is available,https://api.github.com/repos/atom/atom,https://api.github.com/repos/atom/atom/issues/192,2013-01-29T01:33:39Z,https://api.github.com/repos/atom/atom/issues/192/comments,https://github.com/atom/atom/issues/192,probablycorey,closed,Iron,https://api.github.com/repos/atom/atom/issues/192/labels{/name},https://github.com/probablycorey,https://api.github.com/repos/atom/atom/issues/192/events,False,192,249389,,2013-02-25T20:50:02Z,2013-02-25T20:50:02Z,
,https://github.com/atom/atom/milestone/2,11268943,2013-09-10T07:06:21Z,Move .atom creation out of Rakefile and into the app,https://api.github.com/repos/atom/atom,https://api.github.com/repos/atom/atom/issues/299,2013-02-22T00:30:51Z,https://api.github.com/repos/atom/atom/issues/299/comments,https://github.com/atom/atom/issues/299,probablycorey,closed,Iron,https://api.github.com/repos/atom/atom/issues/299/labels{/name},https://github.com/probablycorey,https://api.github.com/repos/atom/atom/issues/299/events,False,299,249389,,2013-02-22T22:46:34Z,2013-02-22T22:46:34Z,
,https://github.com/atom/atom/milestone/2,10940980,2013-09-10T07:06:21Z,If no `stylesheets` key is provided in `package.cson` for a theme load all stylesheets in alpha order,https://api.github.com/repos/atom/atom,https://api.github.com/repos/atom/atom/issues/263,2013-02-13T05:00:19Z,https://api.github.com/repos/atom/atom/issues/263/comments,https://github.com/atom/atom/issues/263,nathansobo,closed,Iron,https://api.github.com/repos/atom/atom/issues/263/labels{/name},https://github.com/nathansobo,https://api.github.com/repos/atom/atom/issues/263/events,False,263,249389,,2013-02-14T17:04:48Z,2013-02-14T17:04:48Z,
,https://github.com/atom/atom/milestone/2,10480351,2013-09-10T07:06:21Z,Snippets aren't loading in `atom --stable`,https://api.github.com/repos/atom/atom,https://api.github.com/repos/atom/atom/issues/209,2013-01-30T23:00:16Z,https://api.github.com/repos/atom/atom/issues/209/comments,https://github.com/atom/atom/issues/209,nathansobo,closed,Iron,https://api.github.com/repos/atom/atom/issues/209/labels{/name},https://github.com/nathansobo,https://api.github.com/repos/atom/atom/issues/209/events,False,209,249389,,2013-01-30T23:26:33Z,2013-01-30T23:27:36Z,
,https://github.com/atom/atom/milestone/2,11005975,2013-09-10T07:06:21Z,Can't preview markdown of an Untitled Document,https://api.github.com/repos/atom/atom,https://api.github.com/repos/atom/atom/issues/277,2013-02-14T17:38:59Z,https://api.github.com/repos/atom/atom/issues/277/comments,https://github.com/atom/atom/issues/277,maddox,closed,Iron,https://api.github.com/repos/atom/atom/issues/277/labels{/name},https://github.com/maddox,https://api.github.com/repos/atom/atom/issues/277/events,False,277,249389,,2013-02-20T19:58:35Z,2013-02-20T20:07:42Z,
,https://github.com/atom/atom/milestone/2,10475966,2013-09-10T07:06:21Z,Mini-editor loses height when displayed after changing the font size,https://api.github.com/repos/atom/atom,https://api.github.com/repos/atom/atom/issues/206,2013-01-30T21:05:40Z,https://api.github.com/repos/atom/atom/issues/206/comments,https://github.com/atom/atom/issues/206,nathansobo,closed,Iron,https://api.github.com/repos/atom/atom/issues/206/labels{/name},https://github.com/nathansobo,https://api.github.com/repos/atom/atom/issues/206/events,False,206,249389,,2013-01-31T18:33:35Z,2013-01-31T18:33:35Z,
,https://github.com/atom/atom/milestone/2,10576711,2013-09-10T07:06:21Z,Make jQuery usable from a web worker,https://api.github.com/repos/atom/atom,https://api.github.com/repos/atom/atom/issues/228,2013-02-02T20:51:06Z,https://api.github.com/repos/atom/atom/issues/228/comments,https://github.com/atom/atom/issues/228,kevinsawicki,closed,Iron,https://api.github.com/repos/atom/atom/issues/228/labels{/name},https://github.com/kevinsawicki,https://api.github.com/repos/atom/atom/issues/228/events,False,228,249389,,2013-02-04T19:44:32Z,2013-02-04T19:44:32Z,
,https://github.com/atom/atom/milestone/2,10211020,2013-09-10T07:06:21Z,Rename outline view to symbols view,https://api.github.com/repos/atom/atom,https://api.github.com/repos/atom/atom/issues/156,2013-01-22T21:53:06Z,https://api.github.com/repos/atom/atom/issues/156/comments,https://github.com/atom/atom/issues/156,kevinsawicki,closed,Iron,https://api.github.com/repos/atom/atom/issues/156/labels{/name},https://github.com/kevinsawicki,https://api.github.com/repos/atom/atom/issues/156/events,False,156,249389,,2013-01-23T02:45:30Z,2013-01-23T02:45:30Z,
,https://github.com/atom/atom/milestone/2,11167376,2013-09-10T07:06:21Z,Background windows lose text selection,https://api.github.com/repos/atom/atom,https://api.github.com/repos/atom/atom/issues/286,2013-02-19T19:13:13Z,https://api.github.com/repos/atom/atom/issues/286/comments,https://github.com/atom/atom/issues/286,dgraham,closed,Iron,https://api.github.com/repos/atom/atom/issues/286/labels{/name},https://github.com/dgraham,https://api.github.com/repos/atom/atom/issues/286/events,False,286,249389,,2013-02-20T00:59:00Z,2013-02-20T00:59:02Z,
,https://github.com/atom/atom/milestone/2,10319433,2013-09-10T07:06:21Z,Typing in fuzzy finder too fast,https://api.github.com/repos/atom/atom,https://api.github.com/repos/atom/atom/issues/174,2013-01-25T17:35:18Z,https://api.github.com/repos/atom/atom/issues/174/comments,https://github.com/atom/atom/issues/174,jonrohan,closed,Iron,https://api.github.com/repos/atom/atom/issues/174/labels{/name},https://github.com/jonrohan,https://api.github.com/repos/atom/atom/issues/174/events,False,174,249389,,2013-01-25T18:30:28Z,2013-01-25T18:33:38Z,
,https://github.com/atom/atom/milestone/2,10244050,2013-09-10T07:06:21Z,Black bar when showing error in select list,https://api.github.com/repos/atom/atom,https://api.github.com/repos/atom/atom/issues/160,2013-01-23T18:19:14Z,https://api.github.com/repos/atom/atom/issues/160/comments,https://github.com/atom/atom/issues/160,kevinsawicki,closed,Iron,https://api.github.com/repos/atom/atom/issues/160/labels{/name},https://github.com/kevinsawicki,https://api.github.com/repos/atom/atom/issues/160/events,False,160,249389,,2013-01-24T05:23:55Z,2014-06-09T18:08:37Z,
