url,assets_url,html_url,created_at,zipball_url,upload_url,name,tarball_url,tag_name,target_commitish,prerelease,id,draft,published_at,
https://api.github.com/repos/atom/atom/releases/4770254,https://api.github.com/repos/atom/atom/releases/4770254/assets,https://github.com/atom/atom/releases/tag/v1.13.0-beta6,2016-11-25T13:22:27Z,https://api.github.com/repos/atom/atom/zipball/v1.13.0-beta6,https://uploads.github.com/repos/atom/atom/releases/4770254/assets{?namelabel},1.13.0-beta6,https://api.github.com/repos/atom/atom/tarball/v1.13.0-beta6,v1.13.0-beta6,19b9e70d0a417804bc852f59969dd5603ed626eb,True,4770254,False,2016-11-28T17:33:33Z,
https://api.github.com/repos/atom/atom/releases/4770239,https://api.github.com/repos/atom/atom/releases/4770239/assets,https://github.com/atom/atom/releases/tag/v1.12.6,2016-11-25T13:22:11Z,https://api.github.com/repos/atom/atom/zipball/v1.12.6,https://uploads.github.com/repos/atom/atom/releases/4770239/assets{?namelabel},1.12.6,https://api.github.com/repos/atom/atom/tarball/v1.12.6,v1.12.6,5a3d615dfa03c38b981e8dc81a26efe049ffb936,False,4770239,False,2016-11-28T17:34:20Z,
https://api.github.com/repos/atom/atom/releases/4713383,https://api.github.com/repos/atom/atom/releases/4713383/assets,https://github.com/atom/atom/releases/tag/v1.13.0-beta5,2016-11-21T00:44:25Z,https://api.github.com/repos/atom/atom/zipball/v1.13.0-beta5,https://uploads.github.com/repos/atom/atom/releases/4713383/assets{?namelabel},1.13.0-beta5,https://api.github.com/repos/atom/atom/tarball/v1.13.0-beta5,v1.13.0-beta5,ceecc6ec118362422bf679c913f550cca2b2b561,True,4713383,False,2016-11-21T09:52:33Z,
https://api.github.com/repos/atom/atom/releases/4711514,https://api.github.com/repos/atom/atom/releases/4711514/assets,https://github.com/atom/atom/releases/tag/v1.12.5,2016-11-21T00:44:05Z,https://api.github.com/repos/atom/atom/zipball/v1.12.5,https://uploads.github.com/repos/atom/atom/releases/4711514/assets{?namelabel},1.12.5,https://api.github.com/repos/atom/atom/tarball/v1.12.5,v1.12.5,87d05c92c7db0f6f07eb247fcc8d5be034b1e11c,False,4711514,False,2016-11-21T09:52:25Z,
https://api.github.com/repos/atom/atom/releases/4693165,https://api.github.com/repos/atom/atom/releases/4693165/assets,https://github.com/atom/atom/releases/tag/v1.13.0-beta4,2016-11-17T22:46:38Z,https://api.github.com/repos/atom/atom/zipball/v1.13.0-beta4,https://uploads.github.com/repos/atom/atom/releases/4693165/assets{?namelabel},1.13.0-beta4,https://api.github.com/repos/atom/atom/tarball/v1.13.0-beta4,v1.13.0-beta4,a31dedbc8d1a5841caa78c0fcf820c2d19c90a3e,True,4693165,False,2016-11-18T00:22:46Z,
https://api.github.com/repos/atom/atom/releases/4692534,https://api.github.com/repos/atom/atom/releases/4692534/assets,https://github.com/atom/atom/releases/tag/v1.12.4,2016-11-17T21:32:53Z,https://api.github.com/repos/atom/atom/zipball/v1.12.4,https://uploads.github.com/repos/atom/atom/releases/4692534/assets{?namelabel},1.12.4,https://api.github.com/repos/atom/atom/tarball/v1.12.4,v1.12.4,8681fef70db7ac327f571e5e40fbfc3f04187555,False,4692534,False,2016-11-17T22:03:35Z,
https://api.github.com/repos/atom/atom/releases/4665976,https://api.github.com/repos/atom/atom/releases/4665976/assets,https://github.com/atom/atom/releases/tag/v1.13.0-beta3,2016-11-15T09:39:51Z,https://api.github.com/repos/atom/atom/zipball/v1.13.0-beta3,https://uploads.github.com/repos/atom/atom/releases/4665976/assets{?namelabel},1.13.0-beta3,https://api.github.com/repos/atom/atom/tarball/v1.13.0-beta3,v1.13.0-beta3,22b802ab5c74eaf5a0bbbe8565fc0aa0c6fbf966,True,4665976,False,2016-11-15T17:38:23Z,
https://api.github.com/repos/atom/atom/releases/4665939,https://api.github.com/repos/atom/atom/releases/4665939/assets,https://github.com/atom/atom/releases/tag/v1.12.3,2016-11-15T09:38:55Z,https://api.github.com/repos/atom/atom/zipball/v1.12.3,https://uploads.github.com/repos/atom/atom/releases/4665939/assets{?namelabel},1.12.3,https://api.github.com/repos/atom/atom/tarball/v1.12.3,v1.12.3,d345bce23f60015f04ceb98b474077e64749593f,False,4665939,False,2016-11-15T17:38:31Z,
https://api.github.com/repos/atom/atom/releases/4640590,https://api.github.com/repos/atom/atom/releases/4640590/assets,https://github.com/atom/atom/releases/tag/v1.13.0-beta2,2016-11-11T21:38:11Z,https://api.github.com/repos/atom/atom/zipball/v1.13.0-beta2,https://uploads.github.com/repos/atom/atom/releases/4640590/assets{?namelabel},1.13.0-beta2,https://api.github.com/repos/atom/atom/tarball/v1.13.0-beta2,v1.13.0-beta2,595a9a0db0ba997d0103525aef21637ebbcc49fc,True,4640590,False,2016-11-11T23:20:41Z,
https://api.github.com/repos/atom/atom/releases/4640264,https://api.github.com/repos/atom/atom/releases/4640264/assets,https://github.com/atom/atom/releases/tag/v1.12.2,2016-11-11T21:12:29Z,https://api.github.com/repos/atom/atom/zipball/v1.12.2,https://uploads.github.com/repos/atom/atom/releases/4640264/assets{?namelabel},1.12.2,https://api.github.com/repos/atom/atom/tarball/v1.12.2,v1.12.2,310efaac11b5410e51800130f78cffcebb204818,False,4640264,False,2016-11-11T23:17:09Z,
https://api.github.com/repos/atom/atom/releases/4631262,https://api.github.com/repos/atom/atom/releases/4631262/assets,https://github.com/atom/atom/releases/tag/v1.13.0-beta1,2016-11-10T22:09:30Z,https://api.github.com/repos/atom/atom/zipball/v1.13.0-beta1,https://uploads.github.com/repos/atom/atom/releases/4631262/assets{?namelabel},1.13.0-beta1,https://api.github.com/repos/atom/atom/tarball/v1.13.0-beta1,v1.13.0-beta1,55ef6cd3b2e7843932e25dde3eda00aeaefe99ff,True,4631262,False,2016-11-10T23:54:17Z,
https://api.github.com/repos/atom/atom/releases/4630621,https://api.github.com/repos/atom/atom/releases/4630621/assets,https://github.com/atom/atom/releases/tag/v1.12.1,2016-11-10T22:09:05Z,https://api.github.com/repos/atom/atom/zipball/v1.12.1,https://uploads.github.com/repos/atom/atom/releases/4630621/assets{?namelabel},1.12.1,https://api.github.com/repos/atom/atom/tarball/v1.12.1,v1.12.1,82b1f7dca137c882898807f446aaca0f8d3d7bcf,False,4630621,False,2016-11-10T23:52:29Z,
https://api.github.com/repos/atom/atom/releases/4618497,https://api.github.com/repos/atom/atom/releases/4618497/assets,https://github.com/atom/atom/releases/tag/v1.13.0-beta0,2016-11-09T19:55:15Z,https://api.github.com/repos/atom/atom/zipball/v1.13.0-beta0,https://uploads.github.com/repos/atom/atom/releases/4618497/assets{?namelabel},1.13.0-beta0,https://api.github.com/repos/atom/atom/tarball/v1.13.0-beta0,v1.13.0-beta0,76ffa55780e487e82fe7c7be5f544236e4a09309,True,4618497,False,2016-11-09T22:17:32Z,
https://api.github.com/repos/atom/atom/releases/4618479,https://api.github.com/repos/atom/atom/releases/4618479/assets,https://github.com/atom/atom/releases/tag/v1.12.0,2016-11-09T19:55:15Z,https://api.github.com/repos/atom/atom/zipball/v1.12.0,https://uploads.github.com/repos/atom/atom/releases/4618479/assets{?namelabel},1.12.0,https://api.github.com/repos/atom/atom/tarball/v1.12.0,v1.12.0,411d7801cb70a620f7d3081d58e25e01cd1d1d57,False,4618479,False,2016-11-09T22:17:15Z,
https://api.github.com/repos/atom/atom/releases/4558706,https://api.github.com/repos/atom/atom/releases/4558706/assets,https://github.com/atom/atom/releases/tag/v1.12.0-beta7,2016-11-03T04:07:03Z,https://api.github.com/repos/atom/atom/zipball/v1.12.0-beta7,https://uploads.github.com/repos/atom/atom/releases/4558706/assets{?namelabel},1.12.0-beta7,https://api.github.com/repos/atom/atom/tarball/v1.12.0-beta7,v1.12.0-beta7,085f912984e63f61f9a18e3f06f70d40fbbfd876,True,4558706,False,2016-11-03T13:18:59Z,
https://api.github.com/repos/atom/atom/releases/4543033,https://api.github.com/repos/atom/atom/releases/4543033/assets,https://github.com/atom/atom/releases/tag/v1.12.0-beta6,2016-11-02T00:20:30Z,https://api.github.com/repos/atom/atom/zipball/v1.12.0-beta6,https://uploads.github.com/repos/atom/atom/releases/4543033/assets{?namelabel},1.12.0-beta6,https://api.github.com/repos/atom/atom/tarball/v1.12.0-beta6,v1.12.0-beta6,c2146dd9146c690c94c9667db6d32256adc32754,True,4543033,False,2016-11-02T04:11:50Z,
https://api.github.com/repos/atom/atom/releases/4505009,https://api.github.com/repos/atom/atom/releases/4505009/assets,https://github.com/atom/atom/releases/tag/v1.12.0-beta5,2016-10-27T20:43:19Z,https://api.github.com/repos/atom/atom/zipball/v1.12.0-beta5,https://uploads.github.com/repos/atom/atom/releases/4505009/assets{?namelabel},1.12.0-beta5,https://api.github.com/repos/atom/atom/tarball/v1.12.0-beta5,v1.12.0-beta5,b8388149e72ddd4a197bf6a4054575037b042462,True,4505009,False,2016-10-27T22:08:59Z,
https://api.github.com/repos/atom/atom/releases/4481471,https://api.github.com/repos/atom/atom/releases/4481471/assets,https://github.com/atom/atom/releases/tag/v1.12.0-beta4,2016-10-25T01:30:09Z,https://api.github.com/repos/atom/atom/zipball/v1.12.0-beta4,https://uploads.github.com/repos/atom/atom/releases/4481471/assets{?namelabel},1.12.0-beta4,https://api.github.com/repos/atom/atom/tarball/v1.12.0-beta4,v1.12.0-beta4,339cac5d821a28f20eddd7eacd29faeb54350aa2,True,4481471,False,2016-10-25T20:22:50Z,
https://api.github.com/repos/atom/atom/releases/4425124,https://api.github.com/repos/atom/atom/releases/4425124/assets,https://github.com/atom/atom/releases/tag/v1.12.0-beta3,2016-10-18T17:41:54Z,https://api.github.com/repos/atom/atom/zipball/v1.12.0-beta3,https://uploads.github.com/repos/atom/atom/releases/4425124/assets{?namelabel},1.12.0-beta3,https://api.github.com/repos/atom/atom/tarball/v1.12.0-beta3,v1.12.0-beta3,1e7038c87e75c44d5bc3374b5a530058e83c0c6e,True,4425124,False,2016-10-19T02:26:18Z,
https://api.github.com/repos/atom/atom/releases/4412933,https://api.github.com/repos/atom/atom/releases/4412933/assets,https://github.com/atom/atom/releases/tag/v1.11.2,2016-10-17T21:18:42Z,https://api.github.com/repos/atom/atom/zipball/v1.11.2,https://uploads.github.com/repos/atom/atom/releases/4412933/assets{?namelabel},1.11.2,https://api.github.com/repos/atom/atom/tarball/v1.11.2,v1.11.2,0ecc15013866194a3b97713df97ce7391ac916e5,False,4412933,False,2016-10-17T23:17:57Z,
https://api.github.com/repos/atom/atom/releases/4397568,https://api.github.com/repos/atom/atom/releases/4397568/assets,https://github.com/atom/atom/releases/tag/v1.12.0-beta2,2016-10-15T03:58:14Z,https://api.github.com/repos/atom/atom/zipball/v1.12.0-beta2,https://uploads.github.com/repos/atom/atom/releases/4397568/assets{?namelabel},1.12.0-beta2,https://api.github.com/repos/atom/atom/tarball/v1.12.0-beta2,v1.12.0-beta2,177186e856c880f0fcab59f94d0eef369625c0e5,True,4397568,False,2016-10-15T14:00:52Z,
https://api.github.com/repos/atom/atom/releases/4373210,https://api.github.com/repos/atom/atom/releases/4373210/assets,https://github.com/atom/atom/releases/tag/v1.12.0-beta1,2016-10-12T17:50:09Z,https://api.github.com/repos/atom/atom/zipball/v1.12.0-beta1,https://uploads.github.com/repos/atom/atom/releases/4373210/assets{?namelabel},1.12.0-beta1,https://api.github.com/repos/atom/atom/tarball/v1.12.0-beta1,v1.12.0-beta1,1a2726bbe4acd6492d1fb54ee73cce69ba653653,True,4373210,False,2016-10-12T20:31:19Z,
https://api.github.com/repos/atom/atom/releases/4364133,https://api.github.com/repos/atom/atom/releases/4364133/assets,https://github.com/atom/atom/releases/tag/v1.11.1,2016-10-11T22:22:04Z,https://api.github.com/repos/atom/atom/zipball/v1.11.1,https://uploads.github.com/repos/atom/atom/releases/4364133/assets{?namelabel},1.11.1,https://api.github.com/repos/atom/atom/tarball/v1.11.1,v1.11.1,099ffefca36057084aac3d55748f35cf6c3bcae6,False,4364133,False,2016-10-11T22:55:37Z,
https://api.github.com/repos/atom/atom/releases/4360136,https://api.github.com/repos/atom/atom/releases/4360136/assets,https://github.com/atom/atom/releases/tag/v1.12.0-beta0,2016-10-11T13:24:32Z,https://api.github.com/repos/atom/atom/zipball/v1.12.0-beta0,https://uploads.github.com/repos/atom/atom/releases/4360136/assets{?namelabel},1.12.0-beta0,https://api.github.com/repos/atom/atom/tarball/v1.12.0-beta0,v1.12.0-beta0,6a11346efedac4aed9011bde5ac6647747f11815,True,4360136,False,2016-10-11T16:36:27Z,
https://api.github.com/repos/atom/atom/releases/4360095,https://api.github.com/repos/atom/atom/releases/4360095/assets,https://github.com/atom/atom/releases/tag/v1.11.0,2016-10-11T13:58:41Z,https://api.github.com/repos/atom/atom/zipball/v1.11.0,https://uploads.github.com/repos/atom/atom/releases/4360095/assets{?namelabel},1.11.0,https://api.github.com/repos/atom/atom/tarball/v1.11.0,v1.11.0,46f5ec0d2f4d098b41f3ebd844885bd6671a501a,False,4360095,False,2016-10-11T16:36:42Z,
https://api.github.com/repos/atom/atom/releases/4075033,https://api.github.com/repos/atom/atom/releases/4075033/assets,https://github.com/atom/atom/releases/tag/v1.11.0-beta5,2016-09-07T21:05:06Z,https://api.github.com/repos/atom/atom/zipball/v1.11.0-beta5,https://uploads.github.com/repos/atom/atom/releases/4075033/assets{?namelabel},1.11.0-beta5,https://api.github.com/repos/atom/atom/tarball/v1.11.0-beta5,v1.11.0-beta5,620d35a5ba98b3081f1b319ef1c844d6cb9c661c,True,4075033,False,2016-09-07T23:49:32Z,
https://api.github.com/repos/atom/atom/releases/4074347,https://api.github.com/repos/atom/atom/releases/4074347/assets,https://github.com/atom/atom/releases/tag/v1.10.2,2016-09-07T21:06:15Z,https://api.github.com/repos/atom/atom/zipball/v1.10.2,https://uploads.github.com/repos/atom/atom/releases/4074347/assets{?namelabel},1.10.2,https://api.github.com/repos/atom/atom/tarball/v1.10.2,v1.10.2,1.10-releases,False,4074347,False,2016-09-07T23:40:46Z,
https://api.github.com/repos/atom/atom/releases/4063316,https://api.github.com/repos/atom/atom/releases/4063316/assets,https://github.com/atom/atom/releases/tag/v1.11.0-beta4,2016-09-06T17:27:15Z,https://api.github.com/repos/atom/atom/zipball/v1.11.0-beta4,https://uploads.github.com/repos/atom/atom/releases/4063316/assets{?namelabel},1.11.0-beta4,https://api.github.com/repos/atom/atom/tarball/v1.11.0-beta4,v1.11.0-beta4,ee273e970e15ad9e0800f5b41ce8b2560f3658d1,True,4063316,False,2016-09-06T18:26:30Z,
https://api.github.com/repos/atom/atom/releases/4062976,https://api.github.com/repos/atom/atom/releases/4062976/assets,https://github.com/atom/atom/releases/tag/v1.10.1,2016-09-06T17:26:25Z,https://api.github.com/repos/atom/atom/zipball/v1.10.1,https://uploads.github.com/repos/atom/atom/releases/4062976/assets{?namelabel},1.10.1,https://api.github.com/repos/atom/atom/tarball/v1.10.1,v1.10.1,1.10-releases,False,4062976,False,2016-09-06T18:28:08Z,
https://api.github.com/repos/atom/atom/releases/4039407,https://api.github.com/repos/atom/atom/releases/4039407/assets,https://github.com/atom/atom/releases/tag/v1.11.0-beta3,2016-09-02T14:07:06Z,https://api.github.com/repos/atom/atom/zipball/v1.11.0-beta3,https://uploads.github.com/repos/atom/atom/releases/4039407/assets{?namelabel},1.11.0-beta3,https://api.github.com/repos/atom/atom/tarball/v1.11.0-beta3,v1.11.0-beta3,2c19fd76ffa510fc5b59c6d55df2b1d89b48b294,True,4039407,False,2016-09-02T14:50:42Z,
https://api.github.com/repos/atom/atom/releases/4030516,https://api.github.com/repos/atom/atom/releases/4030516/assets,https://github.com/atom/atom/releases/tag/v1.11.0-beta2,2016-09-01T15:14:43Z,https://api.github.com/repos/atom/atom/zipball/v1.11.0-beta2,https://uploads.github.com/repos/atom/atom/releases/4030516/assets{?namelabel},1.11.0-beta2,https://api.github.com/repos/atom/atom/tarball/v1.11.0-beta2,v1.11.0-beta2,130b9a4af05d372ba0ca97f4c9b6fe4d2a6daa09,True,4030516,False,2016-09-01T15:52:58Z,
https://api.github.com/repos/atom/atom/releases/4028643,https://api.github.com/repos/atom/atom/releases/4028643/assets,https://github.com/atom/atom/releases/tag/v1.11.0-beta1,2016-09-01T09:09:29Z,https://api.github.com/repos/atom/atom/zipball/v1.11.0-beta1,https://uploads.github.com/repos/atom/atom/releases/4028643/assets{?namelabel},1.11.0-beta1,https://api.github.com/repos/atom/atom/tarball/v1.11.0-beta1,v1.11.0-beta1,af6c64174f9f7aa92c3cc5b4530d5b8ea6b44b6a,True,4028643,False,2016-09-01T13:16:41Z,
https://api.github.com/repos/atom/atom/releases/4016157,https://api.github.com/repos/atom/atom/releases/4016157/assets,https://github.com/atom/atom/releases/tag/v1.11.0-beta0,2016-08-30T20:45:44Z,https://api.github.com/repos/atom/atom/zipball/v1.11.0-beta0,https://uploads.github.com/repos/atom/atom/releases/4016157/assets{?namelabel},1.11.0-beta0,https://api.github.com/repos/atom/atom/tarball/v1.11.0-beta0,v1.11.0-beta0,538aa945a2fe680ebd39d4789d725421e6158453,True,4016157,False,2016-09-01T13:17:29Z,
https://api.github.com/repos/atom/atom/releases/4009248,https://api.github.com/repos/atom/atom/releases/4009248/assets,https://github.com/atom/atom/releases/tag/v1.10.0,2016-08-30T17:58:46Z,https://api.github.com/repos/atom/atom/zipball/v1.10.0,https://uploads.github.com/repos/atom/atom/releases/4009248/assets{?namelabel},1.10.0,https://api.github.com/repos/atom/atom/tarball/v1.10.0,v1.10.0,1.10-releases,False,4009248,False,2016-08-31T15:14:27Z,
https://api.github.com/repos/atom/atom/releases/3954810,https://api.github.com/repos/atom/atom/releases/3954810/assets,https://github.com/atom/atom/releases/tag/v1.10.0-beta7,2016-08-23T18:55:20Z,https://api.github.com/repos/atom/atom/zipball/v1.10.0-beta7,https://uploads.github.com/repos/atom/atom/releases/3954810/assets{?namelabel},1.10.0-beta7,https://api.github.com/repos/atom/atom/tarball/v1.10.0-beta7,v1.10.0-beta7,1.10-releases,True,3954810,False,2016-08-23T20:28:02Z,
https://api.github.com/repos/atom/atom/releases/3862850,https://api.github.com/repos/atom/atom/releases/3862850/assets,https://github.com/atom/atom/releases/tag/v1.9.9,2016-08-17T23:27:06Z,https://api.github.com/repos/atom/atom/zipball/v1.9.9,https://uploads.github.com/repos/atom/atom/releases/3862850/assets{?namelabel},1.9.9,https://api.github.com/repos/atom/atom/tarball/v1.9.9,v1.9.9,1.9-releases,False,3862850,False,2016-08-18T20:52:36Z,
https://api.github.com/repos/atom/atom/releases/3862837,https://api.github.com/repos/atom/atom/releases/3862837/assets,https://github.com/atom/atom/releases/tag/v1.10.0-beta6,2016-08-17T21:45:26Z,https://api.github.com/repos/atom/atom/zipball/v1.10.0-beta6,https://uploads.github.com/repos/atom/atom/releases/3862837/assets{?namelabel},1.10.0-beta6,https://api.github.com/repos/atom/atom/tarball/v1.10.0-beta6,v1.10.0-beta6,1.10-releases,True,3862837,False,2016-08-18T20:52:48Z,
https://api.github.com/repos/atom/atom/releases/3850148,https://api.github.com/repos/atom/atom/releases/3850148/assets,https://github.com/atom/atom/releases/tag/v1.9.8,2016-08-10T18:54:19Z,https://api.github.com/repos/atom/atom/zipball/v1.9.8,https://uploads.github.com/repos/atom/atom/releases/3850148/assets{?namelabel},1.9.8,https://api.github.com/repos/atom/atom/tarball/v1.9.8,v1.9.8,1.9-releases,False,3850148,False,2016-08-10T20:10:56Z,
https://api.github.com/repos/atom/atom/releases/3850113,https://api.github.com/repos/atom/atom/releases/3850113/assets,https://github.com/atom/atom/releases/tag/v1.10.0-beta5,2016-08-10T19:00:25Z,https://api.github.com/repos/atom/atom/zipball/v1.10.0-beta5,https://uploads.github.com/repos/atom/atom/releases/3850113/assets{?namelabel},1.10.0-beta5,https://api.github.com/repos/atom/atom/tarball/v1.10.0-beta5,v1.10.0-beta5,1.10-releases,True,3850113,False,2016-08-10T20:39:33Z,
https://api.github.com/repos/atom/atom/releases/3839174,https://api.github.com/repos/atom/atom/releases/3839174/assets,https://github.com/atom/atom/releases/tag/v1.10.0-beta4,2016-08-08T19:36:22Z,https://api.github.com/repos/atom/atom/zipball/v1.10.0-beta4,https://uploads.github.com/repos/atom/atom/releases/3839174/assets{?namelabel},1.10.0-beta4,https://api.github.com/repos/atom/atom/tarball/v1.10.0-beta4,v1.10.0-beta4,1.10-releases,True,3839174,False,2016-08-09T14:34:39Z,
https://api.github.com/repos/atom/atom/releases/3839067,https://api.github.com/repos/atom/atom/releases/3839067/assets,https://github.com/atom/atom/releases/tag/v1.9.7,2016-08-08T19:36:05Z,https://api.github.com/repos/atom/atom/zipball/v1.9.7,https://uploads.github.com/repos/atom/atom/releases/3839067/assets{?namelabel},1.9.7,https://api.github.com/repos/atom/atom/tarball/v1.9.7,v1.9.7,1.9-releases,False,3839067,False,2016-08-09T14:34:09Z,
https://api.github.com/repos/atom/atom/releases/3828442,https://api.github.com/repos/atom/atom/releases/3828442/assets,https://github.com/atom/atom/releases/tag/v1.10.0-beta3,2016-08-06T14:47:51Z,https://api.github.com/repos/atom/atom/zipball/v1.10.0-beta3,https://uploads.github.com/repos/atom/atom/releases/3828442/assets{?namelabel},1.10.0-beta3,https://api.github.com/repos/atom/atom/tarball/v1.10.0-beta3,v1.10.0-beta3,1.10-releases,True,3828442,False,2016-08-06T15:57:55Z,
https://api.github.com/repos/atom/atom/releases/3828419,https://api.github.com/repos/atom/atom/releases/3828419/assets,https://github.com/atom/atom/releases/tag/v1.9.6,2016-08-06T14:40:11Z,https://api.github.com/repos/atom/atom/zipball/v1.9.6,https://uploads.github.com/repos/atom/atom/releases/3828419/assets{?namelabel},1.9.6,https://api.github.com/repos/atom/atom/tarball/v1.9.6,v1.9.6,1.9-releases,False,3828419,False,2016-08-06T15:57:20Z,
https://api.github.com/repos/atom/atom/releases/3825006,https://api.github.com/repos/atom/atom/releases/3825006/assets,https://github.com/atom/atom/releases/tag/v1.9.5,2016-08-05T18:39:34Z,https://api.github.com/repos/atom/atom/zipball/v1.9.5,https://uploads.github.com/repos/atom/atom/releases/3825006/assets{?namelabel},1.9.5,https://api.github.com/repos/atom/atom/tarball/v1.9.5,v1.9.5,1.9-releases,False,3825006,False,2016-08-05T19:15:25Z,
https://api.github.com/repos/atom/atom/releases/3817870,https://api.github.com/repos/atom/atom/releases/3817870/assets,https://github.com/atom/atom/releases/tag/v1.9.4,2016-08-04T23:49:31Z,https://api.github.com/repos/atom/atom/zipball/v1.9.4,https://uploads.github.com/repos/atom/atom/releases/3817870/assets{?namelabel},1.9.4,https://api.github.com/repos/atom/atom/tarball/v1.9.4,v1.9.4,1.9-releases,False,3817870,False,2016-08-05T03:38:34Z,
https://api.github.com/repos/atom/atom/releases/3815245,https://api.github.com/repos/atom/atom/releases/3815245/assets,https://github.com/atom/atom/releases/tag/v1.10.0-beta2,2016-08-05T19:18:28Z,https://api.github.com/repos/atom/atom/zipball/v1.10.0-beta2,https://uploads.github.com/repos/atom/atom/releases/3815245/assets{?namelabel},1.10.0-beta2,https://api.github.com/repos/atom/atom/tarball/v1.10.0-beta2,v1.10.0-beta2,1.10-releases,True,3815245,False,2016-08-05T20:40:46Z,
https://api.github.com/repos/atom/atom/releases/3815162,https://api.github.com/repos/atom/atom/releases/3815162/assets,https://github.com/atom/atom/releases/tag/v1.9.3,2016-08-04T21:03:06Z,https://api.github.com/repos/atom/atom/zipball/v1.9.3,https://uploads.github.com/repos/atom/atom/releases/3815162/assets{?namelabel},1.9.3,https://api.github.com/repos/atom/atom/tarball/v1.9.3,v1.9.3,1.9-releases,False,3815162,False,2016-08-05T03:07:20Z,
https://api.github.com/repos/atom/atom/releases/3798499,https://api.github.com/repos/atom/atom/releases/3798499/assets,https://github.com/atom/atom/releases/tag/v1.9.2,2016-08-03T00:38:03Z,https://api.github.com/repos/atom/atom/zipball/v1.9.2,https://uploads.github.com/repos/atom/atom/releases/3798499/assets{?namelabel},1.9.2,https://api.github.com/repos/atom/atom/tarball/v1.9.2,v1.9.2,1.9-releases,False,3798499,False,2016-08-03T14:50:08Z,
https://api.github.com/repos/atom/atom/releases/3796178,https://api.github.com/repos/atom/atom/releases/3796178/assets,https://github.com/atom/atom/releases/tag/v1.9.1,2016-08-02T18:47:56Z,https://api.github.com/repos/atom/atom/zipball/v1.9.1,https://uploads.github.com/repos/atom/atom/releases/3796178/assets{?namelabel},1.9.1,https://api.github.com/repos/atom/atom/tarball/v1.9.1,v1.9.1,1.9-releases,False,3796178,False,2016-08-02T20:17:19Z,
https://api.github.com/repos/atom/atom/releases/3796157,https://api.github.com/repos/atom/atom/releases/3796157/assets,https://github.com/atom/atom/releases/tag/v1.10.0-beta1,2016-08-03T14:29:20Z,https://api.github.com/repos/atom/atom/zipball/v1.10.0-beta1,https://uploads.github.com/repos/atom/atom/releases/3796157/assets{?namelabel},1.10.0-beta1,https://api.github.com/repos/atom/atom/tarball/v1.10.0-beta1,v1.10.0-beta1,1.10-releases,True,3796157,False,2016-08-03T14:55:19Z,
https://api.github.com/repos/atom/atom/releases/3765311,https://api.github.com/repos/atom/atom/releases/3765311/assets,https://github.com/atom/atom/releases/tag/v1.10.0-beta0,2016-07-29T22:51:45Z,https://api.github.com/repos/atom/atom/zipball/v1.10.0-beta0,https://uploads.github.com/repos/atom/atom/releases/3765311/assets{?namelabel},1.10.0-beta0,https://api.github.com/repos/atom/atom/tarball/v1.10.0-beta0,v1.10.0-beta0,1.10-releases,True,3765311,False,2016-08-01T16:30:16Z,
https://api.github.com/repos/atom/atom/releases/3763722,https://api.github.com/repos/atom/atom/releases/3763722/assets,https://github.com/atom/atom/releases/tag/v1.9.0,2016-07-29T21:12:56Z,https://api.github.com/repos/atom/atom/zipball/v1.9.0,https://uploads.github.com/repos/atom/atom/releases/3763722/assets{?namelabel},1.9.0,https://api.github.com/repos/atom/atom/tarball/v1.9.0,v1.9.0,1.9-releases,False,3763722,False,2016-08-01T16:30:06Z,
https://api.github.com/repos/atom/atom/releases/3756078,https://api.github.com/repos/atom/atom/releases/3756078/assets,https://github.com/atom/atom/releases/tag/v1.9.0-beta2,2016-07-27T23:30:16Z,https://api.github.com/repos/atom/atom/zipball/v1.9.0-beta2,https://uploads.github.com/repos/atom/atom/releases/3756078/assets{?namelabel},1.9.0-beta2,https://api.github.com/repos/atom/atom/tarball/v1.9.0-beta2,v1.9.0-beta2,1.9-releases,True,3756078,False,2016-07-28T14:55:18Z,
https://api.github.com/repos/atom/atom/releases/3721152,https://api.github.com/repos/atom/atom/releases/3721152/assets,https://github.com/atom/atom/releases/tag/v1.9.0-beta1,2016-07-22T22:43:06Z,https://api.github.com/repos/atom/atom/zipball/v1.9.0-beta1,https://uploads.github.com/repos/atom/atom/releases/3721152/assets{?namelabel},1.9.0-beta1,https://api.github.com/repos/atom/atom/tarball/v1.9.0-beta1,v1.9.0-beta1,1.9-releases,True,3721152,False,2016-07-25T16:28:03Z,
https://api.github.com/repos/atom/atom/releases/3384642,https://api.github.com/repos/atom/atom/releases/3384642/assets,https://github.com/atom/atom/releases/tag/v1.9.0-beta0,2016-06-06T16:24:25Z,https://api.github.com/repos/atom/atom/zipball/v1.9.0-beta0,https://uploads.github.com/repos/atom/atom/releases/3384642/assets{?namelabel},1.9.0-beta0,https://api.github.com/repos/atom/atom/tarball/v1.9.0-beta0,v1.9.0-beta0,1.9-releases,True,3384642,False,2016-07-25T15:24:28Z,
https://api.github.com/repos/atom/atom/releases/3384604,https://api.github.com/repos/atom/atom/releases/3384604/assets,https://github.com/atom/atom/releases/tag/v1.8.0,2016-06-06T21:29:19Z,https://api.github.com/repos/atom/atom/zipball/v1.8.0,https://uploads.github.com/repos/atom/atom/releases/3384604/assets{?namelabel},1.8.0,https://api.github.com/repos/atom/atom/tarball/v1.8.0,v1.8.0,1.8-releases,False,3384604,False,2016-06-06T22:32:56Z,
