merge_commit_sha,state,diff_url,locked,issue_url,statuses_url,title,review_comments_url,user_login,url,milestone_htmlURL,closed_at,html_url,created_at,merged_at,commits_url,number,user_htmlURL,patch_url,review_comment_url,comments_url,milestone_id,
2be95277a0f5f5a1d383a02bc11817011e754d6f,closed,https://github.com/facebook/osquery/pull/1869.diff,False,https://api.github.com/repos/facebook/osquery/issues/1869,https://api.github.com/repos/facebook/osquery/statuses/08a1d852a234b632636bfc2c377a90a9ab2ec5a7,Add CXXFLAGS to deps build,https://api.github.com/repos/facebook/osquery/pulls/1869/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/1869,None,2016-02-24T07:49:47Z,https://github.com/facebook/osquery/pull/1869,2016-02-23T06:13:00Z,2016-02-24T07:49:47Z,https://api.github.com/repos/facebook/osquery/pulls/1869/commits,1869,https://github.com/theopolis,https://github.com/facebook/osquery/pull/1869.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1869/comments,None,
6111ad71c0bb28023664ecb89f9d39f3df82b88d,closed,https://github.com/facebook/osquery/pull/1868.diff,False,https://api.github.com/repos/facebook/osquery/issues/1868,https://api.github.com/repos/facebook/osquery/statuses/50440ddea5a042222c3457afb6ce843adae1b458,[Fix #1866] Emit warning log with unknown options,https://api.github.com/repos/facebook/osquery/pulls/1868/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/1868,None,2016-02-23T07:13:27Z,https://github.com/facebook/osquery/pull/1868,2016-02-23T05:40:48Z,2016-02-23T07:13:27Z,https://api.github.com/repos/facebook/osquery/pulls/1868/commits,1868,https://github.com/theopolis,https://github.com/facebook/osquery/pull/1868.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1868/comments,None,
322505c53aa6a9e16ab351fc074757fffef18c51,closed,https://github.com/facebook/osquery/pull/1867.diff,False,https://api.github.com/repos/facebook/osquery/issues/1867,https://api.github.com/repos/facebook/osquery/statuses/bcc901780f629b044f7023ee5a971c9e77c9dced,fix typo in config example,https://api.github.com/repos/facebook/osquery/pulls/1867/comments,lexelby,https://api.github.com/repos/facebook/osquery/pulls/1867,None,2016-02-22T19:17:47Z,https://github.com/facebook/osquery/pull/1867,2016-02-22T16:39:59Z,2016-02-22T19:17:47Z,https://api.github.com/repos/facebook/osquery/pulls/1867/commits,1867,https://github.com/lexelby,https://github.com/facebook/osquery/pull/1867.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1867/comments,None,
ac749b9ee8055c9bfb35d9de1147b55ce45c6e03,closed,https://github.com/facebook/osquery/pull/1864.diff,False,https://api.github.com/repos/facebook/osquery/issues/1864,https://api.github.com/repos/facebook/osquery/statuses/3101a32b01e42450b42bdfd177ab231d11abb587,Improve logging tests add filesystem logger tests,https://api.github.com/repos/facebook/osquery/pulls/1864/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/1864,None,2016-02-22T04:20:04Z,https://github.com/facebook/osquery/pull/1864,2016-02-22T03:42:47Z,2016-02-22T04:20:04Z,https://api.github.com/repos/facebook/osquery/pulls/1864/commits,1864,https://github.com/theopolis,https://github.com/facebook/osquery/pull/1864.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1864/comments,None,
778952a0aa2d6f2f07d170fd139863372a605d95,closed,https://github.com/facebook/osquery/pull/1863.diff,False,https://api.github.com/repos/facebook/osquery/issues/1863,https://api.github.com/repos/facebook/osquery/statuses/14ff03dbf777094ab6501fe7706bd2c6af5f228a,[Fix #1861] Add newline to all filesystem logger writes,https://api.github.com/repos/facebook/osquery/pulls/1863/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/1863,None,2016-02-22T01:05:02Z,https://github.com/facebook/osquery/pull/1863,2016-02-21T22:15:43Z,2016-02-22T01:05:02Z,https://api.github.com/repos/facebook/osquery/pulls/1863/commits,1863,https://github.com/theopolis,https://github.com/facebook/osquery/pull/1863.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1863/comments,None,
c1c346b33ae369b7d79885d17a2ca02af25125e6,closed,https://github.com/facebook/osquery/pull/1862.diff,False,https://api.github.com/repos/facebook/osquery/issues/1862,https://api.github.com/repos/facebook/osquery/statuses/c1b2af92c3e3461feac4881c2672cef138e5204e,[Fix #1854] Unify power sensor tables,https://api.github.com/repos/facebook/osquery/pulls/1862/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/1862,None,2016-02-22T00:32:22Z,https://github.com/facebook/osquery/pull/1862,2016-02-21T21:58:29Z,2016-02-22T00:32:22Z,https://api.github.com/repos/facebook/osquery/pulls/1862/commits,1862,https://github.com/theopolis,https://github.com/facebook/osquery/pull/1862.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1862/comments,None,
1cc4f71b49990c9988f5492cb39180dcf48b2f30,closed,https://github.com/facebook/osquery/pull/1860.diff,False,https://api.github.com/repos/facebook/osquery/issues/1860,https://api.github.com/repos/facebook/osquery/statuses/3cb18f942853368da7975872f56a9b820345d70e,add powers table,https://api.github.com/repos/facebook/osquery/pulls/1860/comments,kaizensoze,https://api.github.com/repos/facebook/osquery/pulls/1860,None,2016-02-20T05:59:40Z,https://github.com/facebook/osquery/pull/1860,2016-02-18T03:00:51Z,2016-02-20T05:59:40Z,https://api.github.com/repos/facebook/osquery/pulls/1860/commits,1860,https://github.com/kaizensoze,https://github.com/facebook/osquery/pull/1860.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1860/comments,None,
9913ebd9c1c5e5f2ba968ffdeef1a65e60199080,closed,https://github.com/facebook/osquery/pull/1858.diff,False,https://api.github.com/repos/facebook/osquery/issues/1858,https://api.github.com/repos/facebook/osquery/statuses/9a54af29ce9dfebfb98da02f06eb8f1662cf288b,Bump sqlite to 3.11.0,https://api.github.com/repos/facebook/osquery/pulls/1858/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/1858,None,2016-02-22T07:35:01Z,https://github.com/facebook/osquery/pull/1858,2016-02-17T07:12:47Z,2016-02-22T07:35:01Z,https://api.github.com/repos/facebook/osquery/pulls/1858/commits,1858,https://github.com/theopolis,https://github.com/facebook/osquery/pull/1858.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1858/comments,None,
2f464a906f80e7231970f40ba3457feb70773ee2,closed,https://github.com/facebook/osquery/pull/1857.diff,False,https://api.github.com/repos/facebook/osquery/issues/1857,https://api.github.com/repos/facebook/osquery/statuses/3e5693d996cd551bc8a9e5f90508a7e749ad6e7f,add sensor_ prefix to sensor-related tables,https://api.github.com/repos/facebook/osquery/pulls/1857/comments,kaizensoze,https://api.github.com/repos/facebook/osquery/pulls/1857,None,2016-02-21T02:29:30Z,https://github.com/facebook/osquery/pull/1857,2016-02-17T06:08:21Z,2016-02-21T02:29:30Z,https://api.github.com/repos/facebook/osquery/pulls/1857/commits,1857,https://github.com/kaizensoze,https://github.com/facebook/osquery/pull/1857.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1857/comments,None,
67307445af24fde506849c03f6fc9200b7ca5106,closed,https://github.com/facebook/osquery/pull/1856.diff,False,https://api.github.com/repos/facebook/osquery/issues/1856,https://api.github.com/repos/facebook/osquery/statuses/4d41f7e5badb8992d0922b599bb51f96a817a9ba,[Fix #1746] Add SNI options for TLS plugins,https://api.github.com/repos/facebook/osquery/pulls/1856/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/1856,None,2016-02-21T20:29:31Z,https://github.com/facebook/osquery/pull/1856,2016-02-16T23:09:43Z,2016-02-21T20:29:31Z,https://api.github.com/repos/facebook/osquery/pulls/1856/commits,1856,https://github.com/theopolis,https://github.com/facebook/osquery/pull/1856.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1856/comments,None,
f98d1c190e38bdf005a235b16cf6458c03cdc8d5,closed,https://github.com/facebook/osquery/pull/1855.diff,False,https://api.github.com/repos/facebook/osquery/issues/1855,https://api.github.com/repos/facebook/osquery/statuses/606d3978fac3f92ccfdb48d454009087a1b26dfa,Fix setting CMake variables to the environment variables.,https://api.github.com/repos/facebook/osquery/pulls/1855/comments,sharvilshah,https://api.github.com/repos/facebook/osquery/pulls/1855,None,2016-02-16T23:03:00Z,https://github.com/facebook/osquery/pull/1855,2016-02-16T21:25:45Z,2016-02-16T23:03:00Z,https://api.github.com/repos/facebook/osquery/pulls/1855/commits,1855,https://github.com/sharvilshah,https://github.com/facebook/osquery/pull/1855.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1855/comments,None,
71b54d3e4a997356819c3d9794f5860e1818b6c8,closed,https://github.com/facebook/osquery/pull/1853.diff,False,https://api.github.com/repos/facebook/osquery/issues/1853,https://api.github.com/repos/facebook/osquery/statuses/b8d32a74ec5398dad2d0cb54cecbd58122afea09,Add currents table,https://api.github.com/repos/facebook/osquery/pulls/1853/comments,kaizensoze,https://api.github.com/repos/facebook/osquery/pulls/1853,None,2016-02-16T07:42:55Z,https://github.com/facebook/osquery/pull/1853,2016-02-12T21:05:48Z,2016-02-16T07:42:55Z,https://api.github.com/repos/facebook/osquery/pulls/1853/commits,1853,https://github.com/kaizensoze,https://github.com/facebook/osquery/pull/1853.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1853/comments,None,
88150d0c3a8af5012d5961db97181027b2fce237,closed,https://github.com/facebook/osquery/pull/1852.diff,False,https://api.github.com/repos/facebook/osquery/issues/1852,https://api.github.com/repos/facebook/osquery/statuses/9704d3183a3d8cc586b9c2489dbb4089d8d6f61d,fix smc celsius -> fahrenheit calc,https://api.github.com/repos/facebook/osquery/pulls/1852/comments,kaizensoze,https://api.github.com/repos/facebook/osquery/pulls/1852,None,2016-02-13T17:50:22Z,https://github.com/facebook/osquery/pull/1852,2016-02-12T21:04:45Z,2016-02-13T17:50:22Z,https://api.github.com/repos/facebook/osquery/pulls/1852/commits,1852,https://github.com/kaizensoze,https://github.com/facebook/osquery/pull/1852.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1852/comments,None,
a53530e5c250bcb1ad777072a7f14c4f14b52180,closed,https://github.com/facebook/osquery/pull/1851.diff,False,https://api.github.com/repos/facebook/osquery/issues/1851,https://api.github.com/repos/facebook/osquery/statuses/cb1662aa79ff3cd29c6c31e46baac3baa768cd9e,Build fix for file_events_tests,https://api.github.com/repos/facebook/osquery/pulls/1851/comments,mdevens,https://api.github.com/repos/facebook/osquery/pulls/1851,None,2016-02-12T19:12:45Z,https://github.com/facebook/osquery/pull/1851,2016-02-12T18:16:42Z,2016-02-12T19:12:45Z,https://api.github.com/repos/facebook/osquery/pulls/1851/commits,1851,https://github.com/mdevens,https://github.com/facebook/osquery/pull/1851.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1851/comments,None,
99bbe933f2a8b84461187265b32f679464b359e0,closed,https://github.com/facebook/osquery/pull/1850.diff,False,https://api.github.com/repos/facebook/osquery/issues/1850,https://api.github.com/repos/facebook/osquery/statuses/8dc0fc1c95068fe7500453e58bc183738ce17e24,Consolidate string/text conversions outside of API,https://api.github.com/repos/facebook/osquery/pulls/1850/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/1850,None,2016-02-13T17:53:03Z,https://github.com/facebook/osquery/pull/1850,2016-02-12T17:40:28Z,2016-02-13T17:53:03Z,https://api.github.com/repos/facebook/osquery/pulls/1850/commits,1850,https://github.com/theopolis,https://github.com/facebook/osquery/pull/1850.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1850/comments,None,
e8286590b8f3ed31f299e83643da06b571850069,closed,https://github.com/facebook/osquery/pull/1849.diff,False,https://api.github.com/repos/facebook/osquery/issues/1849,https://api.github.com/repos/facebook/osquery/statuses/89d8b3a65483afd0b781f822bd1eeb22de2032b1,consolidate smc hex val -> float conversion,https://api.github.com/repos/facebook/osquery/pulls/1849/comments,kaizensoze,https://api.github.com/repos/facebook/osquery/pulls/1849,None,2016-02-12T20:59:16Z,https://github.com/facebook/osquery/pull/1849,2016-02-12T17:19:00Z,2016-02-12T20:59:16Z,https://api.github.com/repos/facebook/osquery/pulls/1849/commits,1849,https://github.com/kaizensoze,https://github.com/facebook/osquery/pull/1849.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1849/comments,None,
9bfcc4e9644aad1b5db3de704eacfcf47783c436,closed,https://github.com/facebook/osquery/pull/1848.diff,False,https://api.github.com/repos/facebook/osquery/issues/1848,https://api.github.com/repos/facebook/osquery/statuses/a9f1c653240a8aeeb841a2dd95664d964a08c418,[Fix #1828] Remove inline include from distributed,https://api.github.com/repos/facebook/osquery/pulls/1848/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/1848,None,2016-02-12T21:12:55Z,https://github.com/facebook/osquery/pull/1848,2016-02-12T06:47:17Z,2016-02-12T21:12:55Z,https://api.github.com/repos/facebook/osquery/pulls/1848/commits,1848,https://github.com/theopolis,https://github.com/facebook/osquery/pull/1848.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1848/comments,None,
dafddebf6f4a53b2fa4024752ce084e1fbb1fd71,closed,https://github.com/facebook/osquery/pull/1847.diff,False,https://api.github.com/repos/facebook/osquery/issues/1847,https://api.github.com/repos/facebook/osquery/statuses/dfbe0493572ba20c5c9c57287717dd18b747a000,Exit shell with CTRL+C,https://api.github.com/repos/facebook/osquery/pulls/1847/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/1847,None,2016-02-12T06:29:04Z,https://github.com/facebook/osquery/pull/1847,2016-02-12T06:07:14Z,2016-02-12T06:29:04Z,https://api.github.com/repos/facebook/osquery/pulls/1847/commits,1847,https://github.com/theopolis,https://github.com/facebook/osquery/pull/1847.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1847/comments,None,
b5537113899e5668677f543abbd95dd726aeeb5b,closed,https://github.com/facebook/osquery/pull/1846.diff,False,https://api.github.com/repos/facebook/osquery/issues/1846,https://api.github.com/repos/facebook/osquery/statuses/8eb4d2776bfb2c35cc448ba16a966569ba2828c6,Update logger plugin docs,https://api.github.com/repos/facebook/osquery/pulls/1846/comments,zwass,https://api.github.com/repos/facebook/osquery/pulls/1846,None,2016-02-12T18:13:20Z,https://github.com/facebook/osquery/pull/1846,2016-02-12T02:24:37Z,2016-02-12T18:13:20Z,https://api.github.com/repos/facebook/osquery/pulls/1846/commits,1846,https://github.com/zwass,https://github.com/facebook/osquery/pull/1846.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1846/comments,None,
b1c71ead09209e806a3a9f3ca5efb3678b206a40,closed,https://github.com/facebook/osquery/pull/1844.diff,False,https://api.github.com/repos/facebook/osquery/issues/1844,https://api.github.com/repos/facebook/osquery/statuses/21c2237eca3743490a414f164f1b0767afcd271e,[osquery] Updated copyright headers to new format.,https://api.github.com/repos/facebook/osquery/pulls/1844/comments,bhamodi,https://api.github.com/repos/facebook/osquery/pulls/1844,None,2016-02-11T20:52:10Z,https://github.com/facebook/osquery/pull/1844,2016-02-11T19:50:48Z,2016-02-11T20:52:10Z,https://api.github.com/repos/facebook/osquery/pulls/1844/commits,1844,https://github.com/bhamodi,https://github.com/facebook/osquery/pull/1844.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1844/comments,None,
92ea51d15bda7c1352dd1af8c6dfd3799397ac76,closed,https://github.com/facebook/osquery/pull/1842.diff,False,https://api.github.com/repos/facebook/osquery/issues/1842,https://api.github.com/repos/facebook/osquery/statuses/089de478cdc4a18907071d9ec9cdf22f90fa686b,[#1810] Minor changes to extensions-use docs,https://api.github.com/repos/facebook/osquery/pulls/1842/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/1842,None,2016-02-11T16:36:49Z,https://github.com/facebook/osquery/pull/1842,2016-02-11T07:40:14Z,2016-02-11T16:36:49Z,https://api.github.com/repos/facebook/osquery/pulls/1842/commits,1842,https://github.com/theopolis,https://github.com/facebook/osquery/pull/1842.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1842/comments,None,
6361e97d5f2af967566ba61031f69450f1508966,closed,https://github.com/facebook/osquery/pull/1841.diff,False,https://api.github.com/repos/facebook/osquery/issues/1841,https://api.github.com/repos/facebook/osquery/statuses/4031e299bb33811241f18ada7d4f79125a5e4777,Cleanup/stabilize file_events-related APIs,https://api.github.com/repos/facebook/osquery/pulls/1841/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/1841,None,2016-02-11T18:15:17Z,https://github.com/facebook/osquery/pull/1841,2016-02-11T04:15:09Z,2016-02-11T18:15:17Z,https://api.github.com/repos/facebook/osquery/pulls/1841/commits,1841,https://github.com/theopolis,https://github.com/facebook/osquery/pull/1841.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1841/comments,None,
697bc9c07cc27ca33f134f25993e46bd83453ca9,closed,https://github.com/facebook/osquery/pull/1840.diff,False,https://api.github.com/repos/facebook/osquery/issues/1840,https://api.github.com/repos/facebook/osquery/statuses/8e75e977cf08b66c543de43253ce4c7385ff7e9a,Minor fixes in "logger plugins" docs,https://api.github.com/repos/facebook/osquery/pulls/1840/comments,zwass,https://api.github.com/repos/facebook/osquery/pulls/1840,None,2016-02-12T01:38:24Z,https://github.com/facebook/osquery/pull/1840,2016-02-11T01:43:48Z,None,https://api.github.com/repos/facebook/osquery/pulls/1840/commits,1840,https://github.com/zwass,https://github.com/facebook/osquery/pull/1840.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1840/comments,None,
16701abfba62290c7d8491caed2b994bb5631de6,closed,https://github.com/facebook/osquery/pull/1839.diff,False,https://api.github.com/repos/facebook/osquery/issues/1839,https://api.github.com/repos/facebook/osquery/statuses/daf7777b54f9f5636f685db3888c16da0d4c0dea,[#1800] Add UUID to users and disk_encryption on Darwin,https://api.github.com/repos/facebook/osquery/pulls/1839/comments,sharvilshah,https://api.github.com/repos/facebook/osquery/pulls/1839,None,2016-02-11T00:01:48Z,https://github.com/facebook/osquery/pull/1839,2016-02-10T21:36:04Z,2016-02-11T00:01:48Z,https://api.github.com/repos/facebook/osquery/pulls/1839/commits,1839,https://github.com/sharvilshah,https://github.com/facebook/osquery/pull/1839.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1839/comments,None,
5db059b0f77afd8193666d015cc1a0e17c182274,closed,https://github.com/facebook/osquery/pull/1838.diff,False,https://api.github.com/repos/facebook/osquery/issues/1838,https://api.github.com/repos/facebook/osquery/statuses/36ca9f566471f871bc5e385cacbba5dbbbd6e203,add voltages table,https://api.github.com/repos/facebook/osquery/pulls/1838/comments,kaizensoze,https://api.github.com/repos/facebook/osquery/pulls/1838,None,2016-02-10T20:26:57Z,https://github.com/facebook/osquery/pull/1838,2016-02-10T09:16:41Z,2016-02-10T20:26:57Z,https://api.github.com/repos/facebook/osquery/pulls/1838/commits,1838,https://github.com/kaizensoze,https://github.com/facebook/osquery/pull/1838.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1838/comments,None,
a2dabd6d5595ff3596306e81197cd665364d9949,closed,https://github.com/facebook/osquery/pull/1836.diff,False,https://api.github.com/repos/facebook/osquery/issues/1836,https://api.github.com/repos/facebook/osquery/statuses/48a1adf77b68fc3dcd376a56513c0bc47f4910f5,[#1810] Allow extensions autoloading in osqueryi,https://api.github.com/repos/facebook/osquery/pulls/1836/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/1836,None,2016-02-10T19:34:04Z,https://github.com/facebook/osquery/pull/1836,2016-02-09T05:54:50Z,2016-02-10T19:34:04Z,https://api.github.com/repos/facebook/osquery/pulls/1836/commits,1836,https://github.com/theopolis,https://github.com/facebook/osquery/pull/1836.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1836/comments,None,
f25e60ea451d9dc32d893fcf3d56370f7bce83d6,closed,https://github.com/facebook/osquery/pull/1835.diff,False,https://api.github.com/repos/facebook/osquery/issues/1835,https://api.github.com/repos/facebook/osquery/statuses/cf22d4c60ea70a319388dfcbbbd26b34215ed052,Fix -A/.all contention via do_meta_command,https://api.github.com/repos/facebook/osquery/pulls/1835/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/1835,None,2016-02-07T04:28:16Z,https://github.com/facebook/osquery/pull/1835,2016-02-07T03:23:22Z,2016-02-07T04:28:16Z,https://api.github.com/repos/facebook/osquery/pulls/1835/commits,1835,https://github.com/theopolis,https://github.com/facebook/osquery/pull/1835.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1835/comments,None,
816060e6e605fab6040aef2db14ff7e5b920592a,closed,https://github.com/facebook/osquery/pull/1834.diff,False,https://api.github.com/repos/facebook/osquery/issues/1834,https://api.github.com/repos/facebook/osquery/statuses/f252431706cea38a6ba8846224acea3fae32d0fc,Add dns_resolvers table,https://api.github.com/repos/facebook/osquery/pulls/1834/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/1834,None,2016-02-09T17:38:26Z,https://github.com/facebook/osquery/pull/1834,2016-02-07T02:50:48Z,2016-02-09T17:38:26Z,https://api.github.com/repos/facebook/osquery/pulls/1834/commits,1834,https://github.com/theopolis,https://github.com/facebook/osquery/pull/1834.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1834/comments,None,
cb7c63f4179895e0549146714e3a613cb26ca06c,closed,https://github.com/facebook/osquery/pull/1833.diff,False,https://api.github.com/repos/facebook/osquery/issues/1833,https://api.github.com/repos/facebook/osquery/statuses/8eddbdaef00a463167a9f142b7c4392edb72b8bd,debian: more portability in version detection,https://api.github.com/repos/facebook/osquery/pulls/1833/comments,fanyeren,https://api.github.com/repos/facebook/osquery/pulls/1833,None,2016-03-17T06:30:48Z,https://github.com/facebook/osquery/pull/1833,2016-02-06T03:43:07Z,None,https://api.github.com/repos/facebook/osquery/pulls/1833/commits,1833,https://github.com/fanyeren,https://github.com/facebook/osquery/pull/1833.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1833/comments,None,
09f8e4484aee1541c153a158468c54cf74431b66,closed,https://github.com/facebook/osquery/pull/1832.diff,False,https://api.github.com/repos/facebook/osquery/issues/1832,https://api.github.com/repos/facebook/osquery/statuses/a2754a01ef3b0b8a8877ed90040c32d3a52b22f0,Valid bool in packs for shard/plaform/version checking,https://api.github.com/repos/facebook/osquery/pulls/1832/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/1832,None,2016-02-07T04:29:55Z,https://github.com/facebook/osquery/pull/1832,2016-02-06T01:13:45Z,2016-02-07T04:29:55Z,https://api.github.com/repos/facebook/osquery/pulls/1832/commits,1832,https://github.com/theopolis,https://github.com/facebook/osquery/pull/1832.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1832/comments,None,
14fa81a8c31c23421408c2d706748f8a1ced231d,closed,https://github.com/facebook/osquery/pull/1831.diff,False,https://api.github.com/repos/facebook/osquery/issues/1831,https://api.github.com/repos/facebook/osquery/statuses/4edf4a25f4a99f9fbd1507d4d727ade2a737087c,Require Thrift 0.9.3,https://api.github.com/repos/facebook/osquery/pulls/1831/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/1831,None,2016-02-06T00:34:17Z,https://github.com/facebook/osquery/pull/1831,2016-02-06T00:04:12Z,2016-02-06T00:34:17Z,https://api.github.com/repos/facebook/osquery/pulls/1831/commits,1831,https://github.com/theopolis,https://github.com/facebook/osquery/pull/1831.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1831/comments,None,
6ce284504dc33492d60a60c75f3b5da0d90f188d,closed,https://github.com/facebook/osquery/pull/1829.diff,False,https://api.github.com/repos/facebook/osquery/issues/1829,https://api.github.com/repos/facebook/osquery/statuses/7f37304c7708f98b5b1ccd40dff08bef2ffc7fb7,Refactor dispatcher shutdown logic,https://api.github.com/repos/facebook/osquery/pulls/1829/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/1829,None,2016-02-05T23:17:05Z,https://github.com/facebook/osquery/pull/1829,2016-02-05T08:53:15Z,2016-02-05T23:17:05Z,https://api.github.com/repos/facebook/osquery/pulls/1829/commits,1829,https://github.com/theopolis,https://github.com/facebook/osquery/pull/1829.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1829/comments,None,
b50889c384dccdbf2976092cc8bfd4c4ee214536,closed,https://github.com/facebook/osquery/pull/1827.diff,False,https://api.github.com/repos/facebook/osquery/issues/1827,https://api.github.com/repos/facebook/osquery/statuses/66ed804eb60ddc9048b1a0d2c1388a253fcc34ea,add fan speeds table,https://api.github.com/repos/facebook/osquery/pulls/1827/comments,kaizensoze,https://api.github.com/repos/facebook/osquery/pulls/1827,None,2016-02-06T03:28:46Z,https://github.com/facebook/osquery/pull/1827,2016-02-05T05:20:31Z,2016-02-06T03:28:46Z,https://api.github.com/repos/facebook/osquery/pulls/1827/commits,1827,https://github.com/kaizensoze,https://github.com/facebook/osquery/pull/1827.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1827/comments,None,
d7a7bd56a39aab44ff1097b6ab413b2a1019a215,closed,https://github.com/facebook/osquery/pull/1826.diff,False,https://api.github.com/repos/facebook/osquery/issues/1826,https://api.github.com/repos/facebook/osquery/statuses/63079291634ff50970e0c95cb7ffd648ad7dad9f,small equivalent change to temperature calculation,https://api.github.com/repos/facebook/osquery/pulls/1826/comments,kaizensoze,https://api.github.com/repos/facebook/osquery/pulls/1826,None,2016-02-06T02:06:07Z,https://github.com/facebook/osquery/pull/1826,2016-02-05T05:16:20Z,2016-02-06T02:06:07Z,https://api.github.com/repos/facebook/osquery/pulls/1826/commits,1826,https://github.com/kaizensoze,https://github.com/facebook/osquery/pull/1826.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/1826/comments,None,
