id,user_login,url,milestone_htmlURL,repository_url,state,labels_url,html_url,locked,closed_at,updated_at,number,created_at,user_htmlURL,labels,title,events_url,comments_url,milestone_id,
153458043,arubdesu,https://api.github.com/repos/facebook/osquery/issues/2075,https://github.com/facebook/osquery/milestone/23,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/2075/labels{/name},https://github.com/facebook/osquery/issues/2075,False,2016-05-12T01:46:40Z,2016-05-12T16:25:44Z,2075,2016-05-06T14:05:17Z,https://github.com/arubdesu,triage user experience wont fix ,MinorEnhancement: `--version` output shouldn't include name of binary,https://api.github.com/repos/facebook/osquery/issues/2075/events,https://api.github.com/repos/facebook/osquery/issues/2075/comments,1753970,
152825516,karnauskas,https://api.github.com/repos/facebook/osquery/issues/2063,https://github.com/facebook/osquery/milestone/23,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/2063/labels{/name},https://github.com/facebook/osquery/issues/2063,False,2016-05-14T04:45:39Z,2016-05-14T04:45:39Z,2063,2016-05-03T17:06:09Z,https://github.com/karnauskas,bug deployment Linux ,Missing /etc/init.d/osqueryd in systemd enabled CentOS.,https://api.github.com/repos/facebook/osquery/issues/2063/events,https://api.github.com/repos/facebook/osquery/issues/2063/comments,1753970,
151954791,yying,https://api.github.com/repos/facebook/osquery/issues/2056,https://github.com/facebook/osquery/milestone/17,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/2056/labels{/name},https://github.com/facebook/osquery/pull/2056,False,2016-05-04T19:36:08Z,2016-05-04T19:36:09Z,2056,2016-04-29T19:52:29Z,https://github.com/yying,CLA Signed in progress Windows ,Process Abstraction,https://api.github.com/repos/facebook/osquery/issues/2056/events,https://api.github.com/repos/facebook/osquery/issues/2056/comments,1672897,
151453822,mchugh19,https://api.github.com/repos/facebook/osquery/issues/2055,https://github.com/facebook/osquery/milestone/23,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/2055/labels{/name},https://github.com/facebook/osquery/issues/2055,False,2016-05-12T15:45:33Z,2016-05-12T15:45:33Z,2055,2016-04-27T18:13:15Z,https://github.com/mchugh19,build/test needs response up for grabs ,Fails to build on Debian Jessie,https://api.github.com/repos/facebook/osquery/issues/2055/events,https://api.github.com/repos/facebook/osquery/issues/2055/comments,1753970,
150442033,marpaia,https://api.github.com/repos/facebook/osquery/issues/2051,https://github.com/facebook/osquery/milestone/16,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/2051/labels{/name},https://github.com/facebook/osquery/issues/2051,False,2016-05-20T17:24:26Z,2016-05-20T17:24:26Z,2051,2016-04-22T18:35:06Z,https://github.com/marpaia,API change reference user experience ,Change getUnixTime to UTC,https://api.github.com/repos/facebook/osquery/issues/2051/events,https://api.github.com/repos/facebook/osquery/issues/2051/comments,1658753,
149851393,mwielgoszewski,https://api.github.com/repos/facebook/osquery/issues/2048,https://github.com/facebook/osquery/milestone/23,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/2048/labels{/name},https://github.com/facebook/osquery/issues/2048,False,2016-05-14T04:47:01Z,2016-05-14T04:47:02Z,2048,2016-04-20T18:38:38Z,https://github.com/mwielgoszewski,needs response question remote ,Subsequent enrollments do not preserve host uuid when osqueryd launched with --host_identifier=uuid,https://api.github.com/repos/facebook/osquery/issues/2048/events,https://api.github.com/repos/facebook/osquery/issues/2048/comments,1753970,
149301428,yying,https://api.github.com/repos/facebook/osquery/issues/2044,https://github.com/facebook/osquery/milestone/15,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/2044/labels{/name},https://github.com/facebook/osquery/pull/2044,False,2016-04-19T16:38:19Z,2016-04-19T16:38:19Z,2044,2016-04-18T23:33:05Z,https://github.com/yying,CLA Signed documentation Windows ,Documentation for Windows 10 Provisioning Process,https://api.github.com/repos/facebook/osquery/issues/2044/events,https://api.github.com/repos/facebook/osquery/issues/2044/comments,1658419,
148912901,arubdesu,https://api.github.com/repos/facebook/osquery/issues/2041,https://github.com/facebook/osquery/milestone/23,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/2041/labels{/name},https://github.com/facebook/osquery/issues/2041,False,2016-05-12T16:23:10Z,2016-05-12T16:23:10Z,2041,2016-04-17T02:50:22Z,https://github.com/arubdesu,feature packs ,Allow adhoc `--pack` CLI runtime option for osqueryi for query pack(s),https://api.github.com/repos/facebook/osquery/issues/2041/events,https://api.github.com/repos/facebook/osquery/issues/2041/comments,1753970,
147213489,DaanDeMeyer,https://api.github.com/repos/facebook/osquery/issues/2032,https://github.com/facebook/osquery/milestone/23,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/2032/labels{/name},https://github.com/facebook/osquery/issues/2032,False,2016-05-11T21:17:13Z,2016-05-11T21:17:13Z,2032,2016-04-10T10:43:50Z,https://github.com/DaanDeMeyer,build/test extensions triage ,FindThrift.cmake does not prefer the static version of Thrift,https://api.github.com/repos/facebook/osquery/issues/2032/events,https://api.github.com/repos/facebook/osquery/issues/2032/comments,1753970,
146743601,friedbutter,https://api.github.com/repos/facebook/osquery/issues/2025,https://github.com/facebook/osquery/milestone/16,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/2025/labels{/name},https://github.com/facebook/osquery/issues/2025,False,2016-04-15T16:20:31Z,2016-04-15T16:20:31Z,2025,2016-04-07T21:11:31Z,https://github.com/friedbutter,bug in progress virtual tables ,minor error in parsing core column in cpu_time table,https://api.github.com/repos/facebook/osquery/issues/2025/events,https://api.github.com/repos/facebook/osquery/issues/2025/comments,1658753,
144426798,yying,https://api.github.com/repos/facebook/osquery/issues/2015,https://github.com/facebook/osquery/milestone/15,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/2015/labels{/name},https://github.com/facebook/osquery/pull/2015,False,2016-04-15T21:01:16Z,2016-04-15T21:01:16Z,2015,2016-03-30T00:35:26Z,https://github.com/yying,CLA Signed in progress Windows ,Initial support for building on Windows,https://api.github.com/repos/facebook/osquery/issues/2015/events,https://api.github.com/repos/facebook/osquery/issues/2015/comments,1658419,
144409906,dguido,https://api.github.com/repos/facebook/osquery/issues/2013,https://github.com/facebook/osquery/milestone/22,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/2013/labels{/name},https://github.com/facebook/osquery/issues/2013,False,2016-07-29T07:50:32Z,2016-07-29T07:50:32Z,2013,2016-03-29T22:40:11Z,https://github.com/dguido,Windows wont fix ,Remove dependency on OpenSSL for Windows,https://api.github.com/repos/facebook/osquery/issues/2013/events,https://api.github.com/repos/facebook/osquery/issues/2013/comments,1672944,
144409828,dguido,https://api.github.com/repos/facebook/osquery/issues/2012,https://github.com/facebook/osquery/milestone/22,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/2012/labels{/name},https://github.com/facebook/osquery/issues/2012,False,2016-07-29T07:50:32Z,2016-07-29T07:50:32Z,2012,2016-03-29T22:39:53Z,https://github.com/dguido,build/test remote Windows wont fix ,Tests for SSL,https://api.github.com/repos/facebook/osquery/issues/2012/events,https://api.github.com/repos/facebook/osquery/issues/2012/comments,1672944,
144409786,dguido,https://api.github.com/repos/facebook/osquery/issues/2011,https://github.com/facebook/osquery/milestone/22,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/2011/labels{/name},https://github.com/facebook/osquery/issues/2011,False,2016-07-18T19:34:05Z,2016-07-18T19:34:05Z,2011,2016-03-29T22:39:43Z,https://github.com/dguido,needs response remote Windows ,Reimplement SSL with SChannel,https://api.github.com/repos/facebook/osquery/issues/2011/events,https://api.github.com/repos/facebook/osquery/issues/2011/comments,1672944,
144409723,dguido,https://api.github.com/repos/facebook/osquery/issues/2010,https://github.com/facebook/osquery/milestone/22,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/2010/labels{/name},https://github.com/facebook/osquery/issues/2010,False,2016-07-29T07:50:11Z,2016-07-29T07:50:11Z,2010,2016-03-29T22:39:26Z,https://github.com/dguido,Windows wont fix ,Reimplement hash calculation with CryptoAPI,https://api.github.com/repos/facebook/osquery/issues/2010/events,https://api.github.com/repos/facebook/osquery/issues/2010/comments,1672944,
144409351,dguido,https://api.github.com/repos/facebook/osquery/issues/2009,https://github.com/facebook/osquery/milestone/21,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/2009/labels{/name},https://github.com/facebook/osquery/issues/2009,False,2016-08-31T23:45:06Z,2016-08-31T23:45:06Z,2009,2016-03-29T22:37:55Z,https://github.com/dguido,extensions Windows ,Windows can load a "hello world" extension,https://api.github.com/repos/facebook/osquery/issues/2009/events,https://api.github.com/repos/facebook/osquery/issues/2009/comments,1672941,
144408465,dguido,https://api.github.com/repos/facebook/osquery/issues/2008,https://github.com/facebook/osquery/milestone/20,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/2008/labels{/name},https://github.com/facebook/osquery/issues/2008,False,2016-07-29T19:06:14Z,2016-07-29T19:06:14Z,2008,2016-03-29T22:34:20Z,https://github.com/dguido,deployment Windows ,Tests for Windows service functionality,https://api.github.com/repos/facebook/osquery/issues/2008/events,https://api.github.com/repos/facebook/osquery/issues/2008/comments,1672937,
144408368,dguido,https://api.github.com/repos/facebook/osquery/issues/2007,https://github.com/facebook/osquery/milestone/20,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/2007/labels{/name},https://github.com/facebook/osquery/issues/2007,False,2016-07-29T07:38:29Z,2016-07-29T07:38:29Z,2007,2016-03-29T22:33:55Z,https://github.com/dguido,deployment Windows ,Runs as a Windows service,https://api.github.com/repos/facebook/osquery/issues/2007/events,https://api.github.com/repos/facebook/osquery/issues/2007/comments,1672937,
144407137,dguido,https://api.github.com/repos/facebook/osquery/issues/2006,https://github.com/facebook/osquery/milestone/19,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/2006/labels{/name},https://github.com/facebook/osquery/issues/2006,False,2016-06-06T19:25:30Z,2016-06-06T19:25:30Z,2006,2016-03-29T22:26:44Z,https://github.com/dguido,Windows ,Common directories are gathered in a platform-independent way,https://api.github.com/repos/facebook/osquery/issues/2006/events,https://api.github.com/repos/facebook/osquery/issues/2006/comments,1672919,
144407058,dguido,https://api.github.com/repos/facebook/osquery/issues/2004,https://github.com/facebook/osquery/milestone/19,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/2004/labels{/name},https://github.com/facebook/osquery/issues/2004,False,2016-06-06T19:21:57Z,2016-06-06T19:21:57Z,2004,2016-03-29T22:26:13Z,https://github.com/dguido,Windows ,Tests for glob functionality,https://api.github.com/repos/facebook/osquery/issues/2004/events,https://api.github.com/repos/facebook/osquery/issues/2004/comments,1672919,
144406992,dguido,https://api.github.com/repos/facebook/osquery/issues/2003,https://github.com/facebook/osquery/milestone/19,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/2003/labels{/name},https://github.com/facebook/osquery/issues/2003,False,2016-06-06T19:21:48Z,2016-06-06T19:21:48Z,2003,2016-03-29T22:25:51Z,https://github.com/dguido,Windows ,Implementation of glob that works on Windows,https://api.github.com/repos/facebook/osquery/issues/2003/events,https://api.github.com/repos/facebook/osquery/issues/2003/comments,1672919,
144406767,dguido,https://api.github.com/repos/facebook/osquery/issues/2002,https://github.com/facebook/osquery/milestone/18,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/2002/labels{/name},https://github.com/facebook/osquery/issues/2002,False,2016-06-07T21:08:50Z,2016-06-07T21:08:50Z,2002,2016-03-29T22:24:28Z,https://github.com/dguido,Windows ,All checks for '\n' account that Windows may use '\r\n',https://api.github.com/repos/facebook/osquery/issues/2002/events,https://api.github.com/repos/facebook/osquery/issues/2002/comments,1672906,
144406727,dguido,https://api.github.com/repos/facebook/osquery/issues/2001,https://github.com/facebook/osquery/milestone/19,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/2001/labels{/name},https://github.com/facebook/osquery/issues/2001,False,2016-07-29T07:53:29Z,2016-07-29T07:53:29Z,2001,2016-03-29T22:24:13Z,https://github.com/dguido,Windows ,All paths use Boost objects,https://api.github.com/repos/facebook/osquery/issues/2001/events,https://api.github.com/repos/facebook/osquery/issues/2001/comments,1672919,
144406132,dguido,https://api.github.com/repos/facebook/osquery/issues/2000,https://github.com/facebook/osquery/milestone/18,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/2000/labels{/name},https://github.com/facebook/osquery/issues/2000,False,2016-06-07T21:08:50Z,2016-06-07T21:08:50Z,2000,2016-03-29T22:20:19Z,https://github.com/dguido,Windows ,Tests for group abstraction,https://api.github.com/repos/facebook/osquery/issues/2000/events,https://api.github.com/repos/facebook/osquery/issues/2000/comments,1672906,
144406092,dguido,https://api.github.com/repos/facebook/osquery/issues/1999,https://github.com/facebook/osquery/milestone/18,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/1999/labels{/name},https://github.com/facebook/osquery/issues/1999,False,2016-06-07T21:08:50Z,2016-06-07T21:08:50Z,1999,2016-03-29T22:20:03Z,https://github.com/dguido,Windows ,Tests for ownership operations,https://api.github.com/repos/facebook/osquery/issues/1999/events,https://api.github.com/repos/facebook/osquery/issues/1999/comments,1672906,
144406053,dguido,https://api.github.com/repos/facebook/osquery/issues/1998,https://github.com/facebook/osquery/milestone/18,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/1998/labels{/name},https://github.com/facebook/osquery/issues/1998,False,2016-06-02T16:02:12Z,2016-06-02T16:02:13Z,1998,2016-03-29T22:19:45Z,https://github.com/dguido,Windows ,Tests for file operations,https://api.github.com/repos/facebook/osquery/issues/1998/events,https://api.github.com/repos/facebook/osquery/issues/1998/comments,1672906,
144406032,dguido,https://api.github.com/repos/facebook/osquery/issues/1997,https://github.com/facebook/osquery/milestone/18,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/1997/labels{/name},https://github.com/facebook/osquery/issues/1997,False,2016-06-07T21:08:50Z,2016-06-07T21:08:50Z,1997,2016-03-29T22:19:34Z,https://github.com/dguido,in progress Windows ,Abstraction of users groups and related functionality,https://api.github.com/repos/facebook/osquery/issues/1997/events,https://api.github.com/repos/facebook/osquery/issues/1997/comments,1672906,
144405962,dguido,https://api.github.com/repos/facebook/osquery/issues/1996,https://github.com/facebook/osquery/milestone/18,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/1996/labels{/name},https://github.com/facebook/osquery/issues/1996,False,2016-06-07T21:08:50Z,2016-06-07T21:08:50Z,1996,2016-03-29T22:19:11Z,https://github.com/dguido,in progress Windows ,File ownership is abstracted per-platform,https://api.github.com/repos/facebook/osquery/issues/1996/events,https://api.github.com/repos/facebook/osquery/issues/1996/comments,1672906,
144405893,dguido,https://api.github.com/repos/facebook/osquery/issues/1995,https://github.com/facebook/osquery/milestone/18,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/1995/labels{/name},https://github.com/facebook/osquery/issues/1995,False,2016-06-02T16:02:29Z,2016-06-02T16:02:30Z,1995,2016-03-29T22:18:51Z,https://github.com/dguido,in progress Windows ,File operations are abstracted per-platform,https://api.github.com/repos/facebook/osquery/issues/1995/events,https://api.github.com/repos/facebook/osquery/issues/1995/comments,1672906,
144404802,dguido,https://api.github.com/repos/facebook/osquery/issues/1994,https://github.com/facebook/osquery/milestone/17,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/1994/labels{/name},https://github.com/facebook/osquery/issues/1994,False,2016-05-12T03:23:19Z,2016-05-12T03:23:19Z,1994,2016-03-29T22:12:57Z,https://github.com/dguido,Windows ,Tests for process abstraction,https://api.github.com/repos/facebook/osquery/issues/1994/events,https://api.github.com/repos/facebook/osquery/issues/1994/comments,1672897,
144404728,dguido,https://api.github.com/repos/facebook/osquery/issues/1993,https://github.com/facebook/osquery/milestone/20,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/1993/labels{/name},https://github.com/facebook/osquery/issues/1993,False,2016-07-29T19:06:14Z,2016-07-29T19:06:14Z,1993,2016-03-29T22:12:40Z,https://github.com/dguido,Windows ,Tests for duplicate instance abstraction,https://api.github.com/repos/facebook/osquery/issues/1993/events,https://api.github.com/repos/facebook/osquery/issues/1993/comments,1672937,
144404657,dguido,https://api.github.com/repos/facebook/osquery/issues/1992,https://github.com/facebook/osquery/milestone/20,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/1992/labels{/name},https://github.com/facebook/osquery/issues/1992,False,2016-07-28T23:04:34Z,2016-07-28T23:04:34Z,1992,2016-03-29T22:12:16Z,https://github.com/dguido,Windows ,Duplicate instance checks are abstracted per-platform,https://api.github.com/repos/facebook/osquery/issues/1992/events,https://api.github.com/repos/facebook/osquery/issues/1992/comments,1672937,
144404589,dguido,https://api.github.com/repos/facebook/osquery/issues/1991,https://github.com/facebook/osquery/milestone/17,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/1991/labels{/name},https://github.com/facebook/osquery/issues/1991,False,2016-05-12T03:24:36Z,2016-05-12T03:24:36Z,1991,2016-03-29T22:11:56Z,https://github.com/dguido,in progress Windows ,Process operations are abstracted on a per-platform basis,https://api.github.com/repos/facebook/osquery/issues/1991/events,https://api.github.com/repos/facebook/osquery/issues/1991/comments,1672897,
144403685,dguido,https://api.github.com/repos/facebook/osquery/issues/1990,https://github.com/facebook/osquery/milestone/15,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/1990/labels{/name},https://github.com/facebook/osquery/issues/1990,False,2016-04-18T20:38:00Z,2016-04-18T20:46:08Z,1990,2016-03-29T22:06:39Z,https://github.com/dguido,in progress Windows ,Verify all the prereqs link together on Windows,https://api.github.com/repos/facebook/osquery/issues/1990/events,https://api.github.com/repos/facebook/osquery/issues/1990/comments,1658419,
144399762,dguido,https://api.github.com/repos/facebook/osquery/issues/1989,https://github.com/facebook/osquery/milestone/15,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/1989/labels{/name},https://github.com/facebook/osquery/issues/1989,False,2016-04-18T20:41:35Z,2016-04-18T20:46:26Z,1989,2016-03-29T21:50:58Z,https://github.com/dguido,in progress Windows ,Capable of building a Windows version,https://api.github.com/repos/facebook/osquery/issues/1989/events,https://api.github.com/repos/facebook/osquery/issues/1989/comments,1658419,
144399398,dguido,https://api.github.com/repos/facebook/osquery/issues/1988,https://github.com/facebook/osquery/milestone/15,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/1988/labels{/name},https://github.com/facebook/osquery/issues/1988,False,2016-04-16T21:12:11Z,2016-04-16T21:12:11Z,1988,2016-03-29T21:48:55Z,https://github.com/dguido,in progress Windows ,Reproducible build environment,https://api.github.com/repos/facebook/osquery/issues/1988/events,https://api.github.com/repos/facebook/osquery/issues/1988/comments,1658419,
144399231,dguido,https://api.github.com/repos/facebook/osquery/issues/1987,https://github.com/facebook/osquery/milestone/15,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/1987/labels{/name},https://github.com/facebook/osquery/issues/1987,False,2016-04-16T21:12:06Z,2016-04-16T21:12:06Z,1987,2016-03-29T21:47:54Z,https://github.com/dguido,in progress Windows ,Windows build fails in an expected manner,https://api.github.com/repos/facebook/osquery/issues/1987/events,https://api.github.com/repos/facebook/osquery/issues/1987/comments,1658419,
144399158,dguido,https://api.github.com/repos/facebook/osquery/issues/1986,https://github.com/facebook/osquery/milestone/15,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/1986/labels{/name},https://github.com/facebook/osquery/issues/1986,False,2016-04-19T16:53:51Z,2016-04-19T16:53:51Z,1986,2016-03-29T21:47:37Z,https://github.com/dguido,in progress Windows ,Document the requirements for building Windows,https://api.github.com/repos/facebook/osquery/issues/1986/events,https://api.github.com/repos/facebook/osquery/issues/1986/comments,1658419,
144398833,dguido,https://api.github.com/repos/facebook/osquery/issues/1985,https://github.com/facebook/osquery/milestone/15,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/1985/labels{/name},https://github.com/facebook/osquery/issues/1985,False,2016-04-16T21:12:01Z,2016-04-16T21:12:01Z,1985,2016-03-29T21:46:29Z,https://github.com/dguido,in progress Windows ,Build system detects Windows fetches prereqs and builds,https://api.github.com/repos/facebook/osquery/issues/1985/events,https://api.github.com/repos/facebook/osquery/issues/1985/comments,1658419,
144398570,dguido,https://api.github.com/repos/facebook/osquery/issues/1984,https://github.com/facebook/osquery/milestone/15,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/1984/labels{/name},https://github.com/facebook/osquery/issues/1984,False,2016-04-15T21:01:16Z,2016-04-15T21:01:16Z,1984,2016-03-29T21:45:32Z,https://github.com/dguido,in progress Windows ,Finalize a compiler and build environment for Windows,https://api.github.com/repos/facebook/osquery/issues/1984/events,https://api.github.com/repos/facebook/osquery/issues/1984/comments,1658419,
144172924,theopolis,https://api.github.com/repos/facebook/osquery/issues/1983,https://github.com/facebook/osquery/milestone/16,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/1983/labels{/name},https://github.com/facebook/osquery/pull/1983,False,2016-03-31T04:04:31Z,2016-03-31T04:04:31Z,1983,2016-03-29T06:43:27Z,https://github.com/theopolis,CLA Signed feature ,Introduce decorator queries,https://api.github.com/repos/facebook/osquery/issues/1983/events,https://api.github.com/repos/facebook/osquery/issues/1983/comments,1658753,
143625327,anoop2811,https://api.github.com/repos/facebook/osquery/issues/1969,https://github.com/facebook/osquery/milestone/16,https://api.github.com/repos/facebook/osquery,open,https://api.github.com/repos/facebook/osquery/issues/1969/labels{/name},https://github.com/facebook/osquery/issues/1969,False,None,2017-04-07T19:27:12Z,1969,2016-03-25T23:22:34Z,https://github.com/anoop2811,debt FIM Linux triage ,Osqueryd seems to be missing alerting on updates to nested folders that were moved into the watch file_paths,https://api.github.com/repos/facebook/osquery/issues/1969/events,https://api.github.com/repos/facebook/osquery/issues/1969/comments,1658753,
143109800,zwass,https://api.github.com/repos/facebook/osquery/issues/1961,https://github.com/facebook/osquery/milestone/16,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/1961/labels{/name},https://github.com/facebook/osquery/pull/1961,False,2016-03-30T21:22:34Z,2016-03-30T21:22:34Z,1961,2016-03-24T00:00:08Z,https://github.com/zwass,CLA Signed events feature Linux ,Add syslog table for querying of rsyslog logs,https://api.github.com/repos/facebook/osquery/issues/1961/events,https://api.github.com/repos/facebook/osquery/issues/1961/comments,1658753,
142509668,theopolis,https://api.github.com/repos/facebook/osquery/issues/1959,https://github.com/facebook/osquery/milestone/16,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/1959/labels{/name},https://github.com/facebook/osquery/issues/1959,False,2016-03-31T04:04:50Z,2016-03-31T04:04:50Z,1959,2016-03-22T00:26:07Z,https://github.com/theopolis,API change feature ,Allow --host_identifier to be "both" and emit "hostname" and "hostuuid" fields,https://api.github.com/repos/facebook/osquery/issues/1959/events,https://api.github.com/repos/facebook/osquery/issues/1959/comments,1658753,
142509462,theopolis,https://api.github.com/repos/facebook/osquery/issues/1958,https://github.com/facebook/osquery/milestone/16,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/1958/labels{/name},https://github.com/facebook/osquery/issues/1958,False,2016-03-31T04:04:56Z,2016-03-31T04:04:56Z,1958,2016-03-22T00:24:24Z,https://github.com/theopolis,feature ,Feature (flag) to add the last-logged-in user to event lines,https://api.github.com/repos/facebook/osquery/issues/1958/events,https://api.github.com/repos/facebook/osquery/issues/1958/comments,1658753,
142457607,theopolis,https://api.github.com/repos/facebook/osquery/issues/1956,https://github.com/facebook/osquery/milestone/15,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/1956/labels{/name},https://github.com/facebook/osquery/issues/1956,False,2016-04-19T16:38:19Z,2016-04-19T16:38:19Z,1956,2016-03-21T20:15:42Z,https://github.com/theopolis,Windows ,Dependent libraries build & installation for Windows,https://api.github.com/repos/facebook/osquery/issues/1956/events,https://api.github.com/repos/facebook/osquery/issues/1956/comments,1658419,
141923491,poppyseedplehzr,https://api.github.com/repos/facebook/osquery/issues/1943,https://github.com/facebook/osquery/milestone/16,https://api.github.com/repos/facebook/osquery,open,https://api.github.com/repos/facebook/osquery/issues/1943/labels{/name},https://github.com/facebook/osquery/issues/1943,False,None,2016-03-22T00:22:03Z,1943,2016-03-18T16:57:24Z,https://github.com/poppyseedplehzr,events macOS RFC ,Adding event subscriber for Application Usage Times looking for comments about NSWorkspace Observers,https://api.github.com/repos/facebook/osquery/issues/1943/events,https://api.github.com/repos/facebook/osquery/issues/1943/comments,1658753,
140358061,timzimmermann,https://api.github.com/repos/facebook/osquery/issues/1922,https://github.com/facebook/osquery/milestone/16,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/1922/labels{/name},https://github.com/facebook/osquery/issues/1922,False,2016-04-01T17:50:52Z,2016-04-01T17:50:52Z,1922,2016-03-12T07:37:28Z,https://github.com/timzimmermann,macOS virtual tables wishlist ,Package install history,https://api.github.com/repos/facebook/osquery/issues/1922/events,https://api.github.com/repos/facebook/osquery/issues/1922/comments,1658753,
140277347,djahandarie,https://api.github.com/repos/facebook/osquery/issues/1919,https://github.com/facebook/osquery/milestone/16,https://api.github.com/repos/facebook/osquery,open,https://api.github.com/repos/facebook/osquery/issues/1919/labels{/name},https://github.com/facebook/osquery/issues/1919,False,None,2016-07-06T18:25:09Z,1919,2016-03-11T20:00:26Z,https://github.com/djahandarie,virtual tables wishlist ,Expose netstat statistics,https://api.github.com/repos/facebook/osquery/issues/1919/events,https://api.github.com/repos/facebook/osquery/issues/1919/comments,1658753,
138886212,theopolis,https://api.github.com/repos/facebook/osquery/issues/1901,https://github.com/facebook/osquery/milestone/14,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/1901/labels{/name},https://github.com/facebook/osquery/issues/1901,False,2016-03-07T20:44:12Z,2016-03-07T20:44:12Z,1901,2016-03-07T04:45:31Z,https://github.com/theopolis,build/test triage ,Distributed queries tests spawn numerous TLS servers without closing,https://api.github.com/repos/facebook/osquery/issues/1901/events,https://api.github.com/repos/facebook/osquery/issues/1901/comments,1625219,
138885897,theopolis,https://api.github.com/repos/facebook/osquery/issues/1900,https://github.com/facebook/osquery/milestone/14,https://api.github.com/repos/facebook/osquery,closed,https://api.github.com/repos/facebook/osquery/issues/1900/labels{/name},https://github.com/facebook/osquery/issues/1900,False,2016-03-11T22:21:44Z,2016-03-11T22:21:45Z,1900,2016-03-07T04:42:39Z,https://github.com/theopolis,build/test extensions triage ,Extensions database (backing storage) usage needs tests,https://api.github.com/repos/facebook/osquery/issues/1900/events,https://api.github.com/repos/facebook/osquery/issues/1900/comments,1625219,
